Date,BullPrev,BearPrev,BullVar,BearVar,BullWords,BearWords,10BullVar,10BearVar
5/3/2016,18,17,5.882352941,54.54545455,15,17,58.82352941,545.4545455
5/2/2016,17,11,-5.555555556,10,18,17,-55.55555556,100
5/1/2016,18,10,-21.73913043,-28.57142857,17,11,-217.3913043,-285.7142857
4/30/2016,23,14,9.523809524,0.1,18,10,95.23809524,1
4/29/2016,21,14,10.52631579,40,23,14,105.2631579,400
4/28/2016,19,10,0.1,-37.5,21,14,1,-375
4/27/2016,19,16,-29.62962963,14.28571429,19,10,-296.2962963,142.8571429
4/26/2016,27,14,3.846153846,27.27272727,19,16,38.46153846,272.7272727
4/25/2016,26,11,-10.34482759,37.5,27,14,-103.4482759,375
4/24/2016,29,8,11.53846154,-11.11111111,26,11,115.3846154,-111.1111111
4/23/2016,26,9,23.80952381,-40,29,8,238.0952381,-400
4/22/2016,21,15,-27.5862069,50,26,9,-275.862069,500
4/21/2016,29,10,70.58823529,-37.5,21,15,705.8823529,-375
4/20/2016,17,16,13.33333333,6.666666667,29,10,133.3333333,66.66666667
4/19/2016,15,15,25,66.66666667,17,16,250,666.6666667
4/18/2016,12,9,-7.692307692,-10,15,15,-76.92307692,-100
4/17/2016,13,10,-45.83333333,-28.57142857,12,9,-458.3333333,-285.7142857
4/16/2016,24,14,100,-6.666666667,13,10,1000,-66.66666667
4/15/2016,12,15,-25,-6.25,24,14,-250,-62.5
4/14/2016,16,16,-15.78947368,-27.27272727,12,15,-157.8947368,-272.7272727
4/13/2016,19,22,-5,15.78947368,16,16,-50,157.8947368
4/12/2016,20,19,42.85714286,35.71428571,19,22,428.5714286,357.1428571
4/11/2016,14,14,16.66666667,-33.33333333,20,19,166.6666667,-333.3333333
4/10/2016,12,21,-29.41176471,50,14,14,-294.1176471,500
4/9/2016,17,14,70,55.55555556,12,21,700,555.5555556
4/8/2016,10,9,-41.17647059,-40,17,14,-411.7647059,-400
4/7/2016,17,15,21.42857143,-16.66666667,10,9,214.2857143,-166.6666667
4/6/2016,14,18,-50,80,17,15,-500,800
4/5/2016,28,10,47.36842105,-9.090909091,14,18,473.6842105,-90.90909091
4/4/2016,19,11,5.555555556,-8.333333333,28,10,55.55555556,-83.33333333
4/3/2016,18,12,63.63636364,-7.692307692,19,11,636.3636364,-76.92307692
4/2/2016,11,13,-31.25,-18.75,18,12,-312.5,-187.5
4/1/2016,16,16,0.1,-15.78947368,11,13,1,-157.8947368
3/31/2016,16,19,-11.11111111,90,16,16,-111.1111111,900
3/30/2016,18,10,-25,11.11111111,16,19,-250,111.1111111
3/29/2016,24,9,-4,0.1,18,10,-40,1
3/28/2016,25,9,47.05882353,-30.76923077,24,9,470.5882353,-307.6923077
3/27/2016,17,13,54.54545455,-7.142857143,25,9,545.4545455,-71.42857143
3/26/2016,11,14,57.14285714,16.66666667,17,13,571.4285714,166.6666667
3/25/2016,7,12,-61.11111111,0.1,11,14,-611.1111111,1
3/24/2016,18,12,50,-25,7,12,500,-250
3/23/2016,12,16,-25,-5.882352941,18,12,-250,-58.82352941
3/22/2016,16,17,0.1,54.54545455,12,16,1,545.4545455
3/21/2016,16,11,23.07692308,-45,16,17,230.7692308,-450
3/20/2016,13,20,-13.33333333,66.66666667,16,11,-133.3333333,666.6666667
3/19/2016,15,12,-6.25,-7.692307692,13,20,-62.5,-76.92307692
3/18/2016,16,13,14.28571429,-27.77777778,15,12,142.8571429,-277.7777778
3/17/2016,14,18,-22.22222222,50,16,13,-222.2222222,500
3/16/2016,18,12,50,-29.41176471,14,18,500,-294.1176471
3/15/2016,12,17,-36.84210526,6.25,18,12,-368.4210526,62.5
3/14/2016,19,16,35.71428571,0.1,12,17,357.1428571,1
3/13/2016,14,16,-22.22222222,33.33333333,19,16,-222.2222222,333.3333333
3/12/2016,18,12,12.5,-20,14,16,125,-200
3/11/2016,16,15,14.28571429,0.1,18,12,142.8571429,1
3/10/2016,14,15,-6.666666667,36.36363636,16,15,-66.66666667,363.6363636
3/9/2016,15,11,-16.66666667,-21.42857143,14,15,-166.6666667,-214.2857143
3/8/2016,18,14,12.5,-41.66666667,15,11,125,-416.6666667
3/7/2016,16,24,60,-7.692307692,18,14,600,-76.92307692
3/6/2016,10,26,-47.36842105,18.18181818,16,24,-473.6842105,181.8181818
3/5/2016,19,22,5.555555556,15.78947368,10,26,55.55555556,157.8947368
3/4/2016,18,19,20,-9.523809524,19,22,200,-95.23809524
3/3/2016,15,21,7.142857143,23.52941176,18,19,71.42857143,235.2941176
3/2/2016,14,17,-36.36363636,21.42857143,15,21,-363.6363636,214.2857143
3/1/2016,22,14,0.1,16.66666667,14,17,1,166.6666667
2/29/2016,22,12,46.66666667,33.33333333,22,14,466.6666667,333.3333333
2/28/2016,15,9,-34.7826087,-35.71428571,22,12,-347.826087,-357.1428571
2/27/2016,23,14,0.1,-12.5,15,9,1,-125
2/26/2016,23,16,43.75,0.1,23,14,437.5,1
2/25/2016,16,16,-42.85714286,77.77777778,23,16,-428.5714286,777.7777778
2/24/2016,28,9,33.33333333,-35.71428571,16,16,333.3333333,-357.1428571
2/23/2016,21,14,-22.22222222,-6.666666667,28,9,-222.2222222,-66.66666667
2/22/2016,27,15,-6.896551724,200,21,14,-68.96551724,2000
2/21/2016,29,5,31.81818182,-58.33333333,27,15,318.1818182,-583.3333333
2/20/2016,22,12,-18.51851852,20,29,5,-185.1851852,200
2/19/2016,27,10,-12.90322581,-33.33333333,22,12,-129.0322581,-333.3333333
2/18/2016,31,15,158.3333333,36.36363636,27,10,1583.333333,363.6363636
2/17/2016,12,11,-47.82608696,-15.38461538,31,15,-478.2608696,-153.8461538
2/16/2016,23,13,9.523809524,0.1,12,11,95.23809524,1
2/15/2016,21,13,0.1,-31.57894737,23,13,1,-315.7894737
2/14/2016,21,19,0.1,137.5,21,13,1,1375
2/13/2016,21,8,5,-38.46153846,21,19,50,-384.6153846
2/12/2016,20,13,-23.07692308,62.5,21,8,-230.7692308,625
2/11/2016,26,8,44.44444444,-11.11111111,20,13,444.4444444,-111.1111111
2/10/2016,18,9,100,-43.75,26,8,1000,-437.5
2/9/2016,9,16,-40,0.1,18,9,-400,1
2/8/2016,15,16,-25,0.1,9,16,-250,1
2/7/2016,20,16,-9.090909091,-11.11111111,15,16,-90.90909091,-111.1111111
2/6/2016,22,18,37.5,-5.263157895,20,16,375,-52.63157895
2/5/2016,16,19,-15.78947368,-9.523809524,22,18,-157.8947368,-95.23809524
2/4/2016,19,21,46.15384615,-8.695652174,16,19,461.5384615,-86.95652174
2/3/2016,13,23,8.333333333,91.66666667,19,21,83.33333333,916.6666667
2/2/2016,12,12,9.090909091,-14.28571429,13,23,90.90909091,-142.8571429
2/1/2016,11,14,-26.66666667,-26.31578947,12,12,-266.6666667,-263.1578947
1/31/2016,15,19,-25,-5,11,14,-250,-50
1/30/2016,20,20,81.81818182,-16.66666667,15,19,818.1818182,-166.6666667
1/29/2016,11,24,-67.64705882,60,20,20,-676.4705882,600
1/28/2016,34,15,70,25,11,24,700,250
1/27/2016,20,12,-13.04347826,-42.85714286,34,15,-130.4347826,-428.5714286
1/26/2016,23,21,76.92307692,61.53846154,20,12,769.2307692,615.3846154
1/25/2016,13,13,-13.33333333,-23.52941176,23,21,-133.3333333,-235.2941176
1/24/2016,15,17,-16.66666667,-10.52631579,13,13,-166.6666667,-105.2631579
1/23/2016,18,19,-28,-9.523809524,15,17,-280,-95.23809524
1/22/2016,25,21,56.25,-19.23076923,18,19,562.5,-192.3076923
1/21/2016,16,26,6.666666667,30,25,21,66.66666667,300
1/20/2016,15,20,-11.76470588,11.11111111,16,26,-117.6470588,111.1111111
1/19/2016,17,18,0.1,-40,15,20,1,-400
1/18/2016,17,30,21.42857143,42.85714286,17,18,214.2857143,428.5714286
1/17/2016,14,21,7.692307692,-40,17,30,76.92307692,-400
1/16/2016,13,35,62.5,133.3333333,14,21,625,1333.333333
1/15/2016,8,15,-55.55555556,-21.05263158,13,35,-555.5555556,-210.5263158
1/14/2016,18,19,20,0.1,8,15,200,1
1/13/2016,15,19,-6.25,18.75,18,19,-62.5,187.5
1/12/2016,16,16,6.666666667,-50,15,19,66.66666667,-500
1/11/2016,15,32,-25,146.1538462,16,16,-250,1461.538462
1/10/2016,20,13,25,0.1,15,32,250,1
1/9/2016,16,13,77.77777778,-48,20,13,777.7777778,-480
1/8/2016,9,25,-35.71428571,31.57894737,16,13,-357.1428571,315.7894737
1/7/2016,14,19,16.66666667,5.555555556,9,25,166.6666667,55.55555556
1/6/2016,12,18,-7.692307692,0.1,14,19,-76.92307692,1
1/5/2016,13,18,8.333333333,12.5,12,18,83.33333333,125
1/4/2016,12,16,-20,-30.43478261,13,18,-200,-304.3478261
1/3/2016,15,23,7.142857143,76.92307692,12,16,71.42857143,769.2307692
1/2/2016,14,13,-17.64705882,-45.83333333,15,23,-176.4705882,-458.3333333
1/1/2016,17,24,21.42857143,26.31578947,14,13,214.2857143,263.1578947
12/31/2015,14,19,-12.5,58.33333333,17,24,-125,583.3333333
12/30/2015,16,12,14.28571429,-29.41176471,14,19,142.8571429,-294.1176471
12/29/2015,14,17,133.3333333,-29.16666667,16,12,1333.333333,-291.6666667
12/28/2015,6,24,-25,14.28571429,14,17,-250,142.8571429
12/27/2015,8,21,0.1,10.52631579,6,24,1,105.2631579
12/26/2015,8,19,-57.89473684,26.66666667,8,21,-578.9473684,266.6666667
12/25/2015,19,15,18.75,7.142857143,8,19,187.5,71.42857143
12/24/2015,16,14,6.666666667,-65.85365854,19,15,66.66666667,-658.5365854
12/23/2015,15,41,-11.76470588,192.8571429,16,14,-117.6470588,1928.571429
12/22/2015,17,14,41.66666667,-22.22222222,15,41,416.6666667,-222.2222222
12/21/2015,12,18,-42.85714286,50,17,14,-428.5714286,500
12/20/2015,21,12,90.90909091,-33.33333333,12,18,909.0909091,-333.3333333
12/19/2015,11,18,10,20,21,12,100,200
12/18/2015,10,15,-41.17647059,0.1,11,18,-411.7647059,1
12/17/2015,17,15,6.25,0.1,10,15,62.5,1
12/16/2015,16,15,-27.27272727,-28.57142857,17,15,-272.7272727,-285.7142857
12/15/2015,22,21,100,31.25,16,15,1000,312.5
12/14/2015,11,16,-26.66666667,-15.78947368,22,21,-266.6666667,-157.8947368
12/13/2015,15,19,-34.7826087,-5,11,16,-347.826087,-50
12/12/2015,23,20,53.33333333,42.85714286,15,19,533.3333333,428.5714286
12/11/2015,15,14,-37.5,-17.64705882,23,20,-375,-176.4705882
12/10/2015,24,17,84.61538462,88.88888889,15,14,846.1538462,888.8888889
12/9/2015,13,9,62.5,-59.09090909,24,17,625,-590.9090909
12/8/2015,8,22,-38.46153846,83.33333333,13,9,-384.6153846,833.3333333
12/7/2015,13,12,-13.33333333,9.090909091,8,22,-133.3333333,90.90909091
12/6/2015,15,11,-6.25,-26.66666667,13,12,-62.5,-266.6666667
12/5/2015,16,15,-15.78947368,7.142857143,15,11,-157.8947368,71.42857143
12/4/2015,19,14,26.66666667,-36.36363636,16,15,266.6666667,-363.6363636
12/3/2015,15,22,-21.05263158,46.66666667,19,14,-210.5263158,466.6666667
12/2/2015,19,15,-17.39130435,36.36363636,15,22,-173.9130435,363.6363636
12/1/2015,23,11,27.77777778,-42.10526316,19,15,277.7777778,-421.0526316
11/30/2015,18,19,157.1428571,46.15384615,23,11,1571.428571,461.5384615
11/29/2015,7,13,-30,-53.57142857,18,19,-300,-535.7142857
11/28/2015,10,28,-9.090909091,-12.5,7,13,-90.90909091,-125
11/27/2015,11,32,-15.38461538,45.45454545,10,28,-153.8461538,454.5454545
11/26/2015,13,22,-7.142857143,37.5,11,32,-71.42857143,375
11/25/2015,14,16,7.692307692,100,13,22,76.92307692,1000
11/24/2015,13,8,8.333333333,-38.46153846,14,16,83.33333333,-384.6153846
11/23/2015,12,13,50,0.1,13,8,500,1
11/22/2015,8,13,-27.27272727,-51.85185185,12,13,-272.7272727,-518.5185185
11/21/2015,11,27,83.33333333,28.57142857,8,13,833.3333333,285.7142857
11/20/2015,6,21,0.1,31.25,11,27,1,312.5
11/19/2015,6,16,-45.45454545,-5.882352941,6,21,-454.5454545,-58.82352941
11/18/2015,11,17,-21.42857143,-26.08695652,6,16,-214.2857143,-260.8695652
11/17/2015,14,23,40,53.33333333,11,17,400,533.3333333
11/16/2015,10,15,-16.66666667,-31.81818182,14,23,-166.6666667,-318.1818182
11/15/2015,12,22,71.42857143,-26.66666667,10,15,714.2857143,-266.6666667
11/14/2015,7,30,-63.15789474,42.85714286,12,22,-631.5789474,428.5714286
11/13/2015,19,21,171.4285714,-8.695652174,7,30,1714.285714,-86.95652174
11/12/2015,7,23,-53.33333333,9.523809524,19,21,-533.3333333,95.23809524
11/11/2015,15,21,-6.25,110,7,23,-62.5,1100
11/10/2015,16,10,45.45454545,-61.53846154,15,21,454.5454545,-615.3846154
11/9/2015,11,26,-31.25,116.6666667,16,10,-312.5,1166.666667
11/8/2015,16,12,6.666666667,-50,11,26,66.66666667,-500
11/7/2015,15,24,-6.25,4.347826087,16,12,-62.5,43.47826087
11/6/2015,16,23,-48.38709677,35.29411765,15,24,-483.8709677,352.9411765
11/5/2015,31,17,-8.823529412,13.33333333,16,23,-88.23529412,133.3333333
11/4/2015,34,15,25.92592593,-21.05263158,31,17,259.2592593,-210.5263158
11/3/2015,27,19,58.82352941,72.72727273,34,15,588.2352941,727.2727273
11/2/2015,17,11,30.76923077,-54.16666667,27,19,307.6923077,-541.6666667
11/1/2015,13,24,-35,41.17647059,17,11,-350,411.7647059
10/31/2015,20,17,-16.66666667,-10.52631579,13,24,-166.6666667,-105.2631579
10/30/2015,24,19,26.31578947,90,20,17,263.1578947,900
10/29/2015,19,10,-20.83333333,-47.36842105,24,19,-208.3333333,-473.6842105
10/28/2015,24,19,100,0.1,19,10,1000,1
10/27/2015,12,19,-36.84210526,18.75,24,19,-368.4210526,187.5
10/26/2015,19,16,11.76470588,6.666666667,12,19,117.6470588,66.66666667
10/25/2015,17,15,-5.555555556,-16.66666667,19,16,-55.55555556,-166.6666667
10/24/2015,18,18,-10,0.1,17,15,-100,1
10/23/2015,20,18,33.33333333,-25,18,18,333.3333333,-250
10/22/2015,15,24,0.1,71.42857143,20,18,1,714.2857143
10/21/2015,15,14,36.36363636,-30,15,24,363.6363636,-300
10/20/2015,11,20,22.22222222,53.84615385,15,14,222.2222222,538.4615385
10/19/2015,9,13,-25,-45.83333333,11,20,-250,-458.3333333
10/18/2015,12,24,20,20,9,13,200,200
10/17/2015,10,20,-28.57142857,42.85714286,12,24,-285.7142857,428.5714286
10/16/2015,14,14,100,-22.22222222,10,20,1000,-222.2222222
10/15/2015,7,18,40,-10,14,14,400,-100
10/14/2015,5,20,-58.33333333,-9.090909091,7,18,-583.3333333,-90.90909091
10/13/2015,12,22,71.42857143,22.22222222,5,20,714.2857143,222.2222222
10/12/2015,7,18,-12.5,80,12,22,-125,800
10/11/2015,8,10,0.1,-60,7,18,1,-600
10/10/2015,8,25,-46.66666667,92.30769231,8,10,-466.6666667,923.0769231
10/9/2015,15,13,50,-7.142857143,8,25,500,-71.42857143
10/8/2015,10,14,-16.66666667,-36.36363636,15,13,-166.6666667,-363.6363636
10/7/2015,12,22,0.1,69.23076923,10,14,1,692.3076923
10/6/2015,12,13,140,-23.52941176,12,22,1400,-235.2941176
10/5/2015,5,17,-16.66666667,6.25,12,13,-166.6666667,62.5
10/4/2015,6,16,20,-42.85714286,5,17,200,-428.5714286
10/3/2015,5,28,-37.5,-3.448275862,6,16,-375,-34.48275862
10/2/2015,8,29,-52.94117647,61.11111111,5,28,-529.4117647,611.1111111
10/1/2015,17,18,13.33333333,28.57142857,8,29,133.3333333,285.7142857
9/30/2015,15,14,0.1,-46.15384615,17,18,1,-461.5384615
9/29/2015,15,26,50,52.94117647,15,14,500,529.4117647
9/28/2015,10,17,0.1,54.54545455,15,26,1,545.4545455
9/27/2015,10,11,0.1,-35.29411765,10,17,1,-352.9411765
9/26/2015,10,17,66.66666667,-10.52631579,10,11,666.6666667,-105.2631579
9/25/2015,6,19,-45.45454545,46.15384615,10,17,-454.5454545,461.5384615
9/24/2015,11,13,37.5,-18.75,6,19,375,-187.5
9/23/2015,8,16,-50,-40.74074074,11,13,-500,-407.4074074
9/22/2015,16,27,77.77777778,350,8,16,777.7777778,3500
9/21/2015,9,6,0.1,-33.33333333,16,27,1,-333.3333333
9/20/2015,9,9,-18.18181818,-52.63157895,9,6,-181.8181818,-526.3157895
9/19/2015,11,19,266.6666667,26.66666667,9,9,2666.666667,266.6666667
9/18/2015,3,15,-57.14285714,7.142857143,11,19,-571.4285714,71.42857143
9/17/2015,7,14,0.1,-39.13043478,3,15,1,-391.3043478
9/16/2015,7,23,-12.5,-4.166666667,7,14,-125,-41.66666667
9/15/2015,8,24,33.33333333,-31.42857143,7,23,333.3333333,-314.2857143
9/14/2015,6,35,-33.33333333,169.2307692,8,24,-333.3333333,1692.307692
9/13/2015,9,13,0.1,-7.142857143,6,35,1,-71.42857143
9/12/2015,9,14,-30.76923077,27.27272727,9,13,-307.6923077,272.7272727
9/11/2015,13,11,44.44444444,-72.5,9,14,444.4444444,-725
9/10/2015,9,40,-30.76923077,100,13,11,-307.6923077,1000
9/9/2015,13,20,0.1,33.33333333,9,40,1,333.3333333
9/8/2015,13,15,-35,50,13,20,-350,500
9/7/2015,20,10,122.2222222,-56.52173913,13,15,1222.222222,-565.2173913
9/6/2015,9,23,-18.18181818,-39.47368421,20,10,-181.8181818,-394.7368421
9/5/2015,11,38,-8.333333333,123.5294118,9,23,-83.33333333,1235.294118
9/4/2015,12,17,-14.28571429,-43.33333333,11,38,-142.8571429,-433.3333333
9/3/2015,14,30,55.55555556,36.36363636,12,17,555.5555556,363.6363636
9/2/2015,9,22,-30.76923077,10,14,30,-307.6923077,100
9/1/2015,13,20,-13.33333333,33.33333333,9,22,-133.3333333,333.3333333
8/31/2015,15,15,87.5,-21.05263158,13,20,875,-210.5263158
8/30/2015,8,19,-55.55555556,11.76470588,15,15,-555.5555556,117.6470588
8/29/2015,18,17,38.46153846,-10.52631579,8,19,384.6153846,-105.2631579
8/28/2015,13,19,62.5,5.555555556,18,17,625,55.55555556
8/27/2015,8,18,-38.46153846,-40,13,19,-384.6153846,-400
8/26/2015,13,30,62.5,3.448275862,8,18,625,34.48275862
8/25/2015,8,29,33.33333333,107.1428571,13,30,333.3333333,1071.428571
8/24/2015,6,14,20,40,8,29,200,400
8/23/2015,5,10,-44.44444444,-50,6,14,-444.4444444,-500
8/22/2015,9,20,0.1,-9.090909091,5,10,1,-90.90909091
8/21/2015,9,22,12.5,-15.38461538,9,20,125,-153.8461538
8/20/2015,8,26,-38.46153846,52.94117647,9,22,-384.6153846,529.4117647
8/19/2015,13,17,85.71428571,6.25,8,26,857.1428571,62.5
8/18/2015,7,16,-12.5,33.33333333,13,17,-125,333.3333333
8/17/2015,8,12,60,-7.692307692,7,16,600,-76.92307692
8/16/2015,5,13,-64.28571429,-23.52941176,8,12,-642.8571429,-235.2941176
8/15/2015,14,17,0.1,240,5,13,1,2400
8/14/2015,14,5,7.692307692,-61.53846154,14,17,76.92307692,-615.3846154
8/13/2015,13,13,62.5,30,14,5,625,300
8/12/2015,8,10,-11.11111111,-16.66666667,13,13,-111.1111111,-166.6666667
8/11/2015,9,12,800,-14.28571429,8,10,8000,-142.8571429
8/10/2015,1,14,-80,-17.64705882,9,12,-800,-176.4705882
8/9/2015,5,17,-66.66666667,41.66666667,1,14,-666.6666667,416.6666667
8/8/2015,15,12,150,-40,5,17,1500,-400
8/7/2015,6,20,-76,100,15,12,-760,1000
8/6/2015,25,10,257.1428571,11.11111111,6,20,2571.428571,111.1111111
8/5/2015,7,9,16.66666667,-47.05882353,25,10,166.6666667,-470.5882353
8/4/2015,6,17,-45.45454545,30.76923077,7,9,-454.5454545,307.6923077
8/3/2015,11,13,83.33333333,-7.142857143,6,17,833.3333333,-71.42857143
8/2/2015,6,14,-57.14285714,-17.64705882,11,13,-571.4285714,-176.4705882
8/1/2015,14,17,-22.22222222,41.66666667,6,14,-222.2222222,416.6666667
7/31/2015,18,12,0.1,-20,14,17,1,-200
7/30/2015,18,15,200,114.2857143,18,12,2000,1142.857143
7/29/2015,6,7,-57.14285714,-63.15789474,18,15,-571.4285714,-631.5789474
7/28/2015,14,19,250,111.1111111,6,7,2500,1111.111111
7/27/2015,4,9,-55.55555556,-10,14,19,-555.5555556,-100
7/26/2015,9,10,-30.76923077,-37.5,4,9,-307.6923077,-375
7/25/2015,13,16,-13.33333333,-15.78947368,9,10,-133.3333333,-157.8947368
7/24/2015,15,19,150,72.72727273,13,16,1500,727.2727273
7/23/2015,6,11,-33.33333333,-57.69230769,15,19,-333.3333333,-576.9230769
7/22/2015,9,26,-18.18181818,36.84210526,6,11,-181.8181818,368.4210526
7/21/2015,11,19,-21.42857143,216.6666667,9,26,-214.2857143,2166.666667
7/20/2015,14,6,16.66666667,-62.5,11,19,166.6666667,-625
7/19/2015,12,16,-29.41176471,-5.882352941,14,6,-294.1176471,-58.82352941
7/18/2015,17,17,30.76923077,30.76923077,12,16,307.6923077,307.6923077
7/17/2015,13,13,62.5,-40.90909091,17,17,625,-409.0909091
7/16/2015,8,22,-38.46153846,10,13,13,-384.6153846,100
7/15/2015,13,20,-38.0952381,-4.761904762,8,22,-380.952381,-47.61904762
7/14/2015,21,21,-4.545454545,50,13,20,-45.45454545,500
7/13/2015,22,14,57.14285714,-22.22222222,21,21,571.4285714,-222.2222222
7/12/2015,14,18,-33.33333333,-45.45454545,22,14,-333.3333333,-454.5454545
7/11/2015,21,33,31.25,57.14285714,14,18,312.5,571.4285714
7/10/2015,16,21,33.33333333,-12.5,21,33,333.3333333,-125
7/9/2015,12,24,0.1,-4,16,21,1,-40
7/8/2015,12,25,-25,19.04761905,12,24,-250,190.4761905
7/7/2015,16,21,-20,5,12,25,-200,50
7/6/2015,20,20,300,33.33333333,16,21,3000,333.3333333
7/5/2015,5,15,-80,87.5,20,20,-800,875
7/4/2015,25,8,56.25,-55.55555556,5,15,562.5,-555.5555556
7/3/2015,16,18,23.07692308,-14.28571429,25,8,230.7692308,-142.8571429
7/2/2015,13,21,-35,-16,16,18,-350,-160
7/1/2015,20,25,11.11111111,31.57894737,13,21,111.1111111,315.7894737
6/30/2015,18,19,20,111.1111111,20,25,200,1111.111111
6/29/2015,15,9,7.142857143,-18.18181818,18,19,71.42857143,-181.8181818
6/28/2015,14,11,133.3333333,37.5,15,9,1333.333333,375
6/27/2015,6,8,-40,0.1,14,11,-400,1
6/26/2015,10,8,-28.57142857,0.1,6,8,-285.7142857,1
6/25/2015,14,8,180,-38.46153846,10,8,1800,-384.6153846
6/24/2015,5,13,-70.58823529,44.44444444,14,8,-705.8823529,444.4444444
6/23/2015,17,9,30.76923077,-18.18181818,5,13,307.6923077,-181.8181818
6/22/2015,13,11,116.6666667,0.1,17,9,1166.666667,1
6/21/2015,6,11,-50,10,13,11,-500,100
6/20/2015,12,10,-20,-16.66666667,6,11,-200,-166.6666667
6/19/2015,15,12,-25,71.42857143,12,10,-250,714.2857143
6/18/2015,20,7,-4.761904762,-46.15384615,15,12,-47.61904762,-461.5384615
6/17/2015,21,13,61.53846154,8.333333333,20,7,615.3846154,83.33333333
6/16/2015,13,12,62.5,-25,21,13,625,-250
6/15/2015,8,16,-11.11111111,166.6666667,13,12,-111.1111111,1666.666667
6/14/2015,9,6,-25,-62.5,8,16,-250,-625
6/13/2015,12,16,9.090909091,33.33333333,9,6,90.90909091,333.3333333
6/12/2015,11,12,57.14285714,-45.45454545,12,16,571.4285714,-454.5454545
6/11/2015,7,22,-50,-18.51851852,11,12,-500,-185.1851852
6/10/2015,14,27,40,22.72727273,7,22,400,227.2727273
6/9/2015,10,22,42.85714286,57.14285714,14,27,428.5714286,571.4285714
6/8/2015,7,14,-50,-12.5,10,22,-500,-125
6/7/2015,14,16,0.1,-5.882352941,7,14,1,-58.82352941
6/6/2015,14,17,75,-52.77777778,14,16,750,-527.7777778
6/5/2015,8,36,-42.85714286,100,14,17,-428.5714286,1000
6/4/2015,14,18,55.55555556,-10,8,36,555.5555556,-100
6/3/2015,9,20,80,-25.92592593,14,18,800,-259.2592593
6/2/2015,5,27,25,42.10526316,9,20,250,421.0526316
6/1/2015,4,19,-66.66666667,72.72727273,5,27,-666.6666667,727.2727273
5/31/2015,12,11,0.1,-15.38461538,4,19,1,-153.8461538
5/30/2015,12,13,-14.28571429,0.1,12,11,-142.8571429,1
5/29/2015,14,13,133.3333333,-13.33333333,12,13,1333.333333,-133.3333333
5/28/2015,6,15,-70,36.36363636,14,13,-700,363.6363636
5/27/2015,20,11,42.85714286,-15.38461538,6,15,428.5714286,-153.8461538
5/26/2015,14,13,133.3333333,0.1,20,11,1333.333333,1
5/25/2015,6,13,-50,18.18181818,14,13,-500,181.8181818
5/24/2015,12,11,-29.41176471,-31.25,6,13,-294.1176471,-312.5
5/23/2015,17,16,54.54545455,-5.882352941,12,11,545.4545455,-58.82352941
5/22/2015,11,17,-35.29411765,70,17,16,-352.9411765,700
5/21/2015,17,10,21.42857143,-28.57142857,11,17,214.2857143,-285.7142857
5/20/2015,14,14,40,-26.31578947,17,10,400,-263.1578947
5/19/2015,10,19,42.85714286,58.33333333,14,14,428.5714286,583.3333333
5/18/2015,7,12,16.66666667,-14.28571429,10,19,166.6666667,-142.8571429
5/17/2015,6,14,-62.5,-17.64705882,7,12,-625,-176.4705882
5/16/2015,16,17,33.33333333,-5.555555556,6,14,333.3333333,-55.55555556
5/15/2015,12,18,-36.84210526,157.1428571,16,17,-368.4210526,1571.428571
5/14/2015,19,7,72.72727273,-65,12,18,727.2727273,-650
5/13/2015,11,20,-45,25,19,7,-450,250
5/12/2015,20,16,233.3333333,128.5714286,11,20,2333.333333,1285.714286
5/11/2015,6,7,-64.70588235,-50,20,16,-647.0588235,-500
5/10/2015,17,14,13.33333333,27.27272727,6,7,133.3333333,272.7272727
5/9/2015,15,11,25,-50,17,14,250,-500
5/8/2015,12,22,0.1,0.1,15,11,1,1
5/7/2015,12,22,-29.41176471,69.23076923,12,22,-294.1176471,692.3076923
5/6/2015,17,13,30.76923077,44.44444444,12,22,307.6923077,444.4444444
5/5/2015,13,9,85.71428571,0.1,17,13,857.1428571,1
5/4/2015,7,9,-36.36363636,-10,13,9,-363.6363636,-100
5/3/2015,11,10,-50,-23.07692308,7,9,-500,-230.7692308
5/2/2015,22,13,15.78947368,-31.57894737,11,10,157.8947368,-315.7894737
5/1/2015,19,19,90,18.75,22,13,900,187.5
4/30/2015,10,16,25,-33.33333333,19,19,250,-333.3333333
4/29/2015,8,24,-27.27272727,26.31578947,10,16,-272.7272727,263.1578947
4/28/2015,11,19,-26.66666667,11.76470588,8,24,-266.6666667,117.6470588
4/27/2015,15,17,-28.57142857,70,11,19,-285.7142857,700
4/26/2015,21,10,50,-65.51724138,15,17,500,-655.1724138
4/25/2015,14,29,-22.22222222,81.25,21,10,-222.2222222,812.5
4/24/2015,18,16,20,33.33333333,14,29,200,333.3333333
4/23/2015,15,12,-31.81818182,-47.82608696,18,16,-318.1818182,-478.2608696
4/22/2015,22,23,100,27.77777778,15,12,1000,277.7777778
4/21/2015,11,18,10,38.46153846,22,23,100,384.6153846
4/20/2015,10,13,11.11111111,62.5,11,18,111.1111111,625
4/19/2015,9,8,28.57142857,-38.46153846,10,13,285.7142857,-384.6153846
4/18/2015,7,13,-30,-43.47826087,9,8,-300,-434.7826087
4/17/2015,10,23,-23.07692308,27.77777778,7,13,-230.7692308,277.7777778
4/16/2015,13,18,-7.142857143,-28,10,23,-71.42857143,-280
4/15/2015,14,25,27.27272727,19.04761905,13,18,272.7272727,190.4761905
