Date,trfusd,trfusdvar,Value
11/6/2014,4597.998677,-17.45454131,4737.707879
11/5/2014,5570.262435,33.21585172,4597.998677
11/4/2014,4181.381092,3.2569463,5570.262435
11/3/2014,4049.491333,-6.081128152,4181.381092
11/2/2014,4311.690775,-4.279965043,4049.491333
11/1/2014,4504.480987,-6.984994388,4311.690775
10/31/2014,4842.746562,3.978405296,4504.480987
10/30/2014,4657.454159,-4.367529433,4842.746562
10/29/2014,4870.159823,6.669079989,4657.454159
10/28/2014,4565.671536,19.37475592,4870.159823
10/27/2014,3824.654133,-5.200336626,4565.671536
10/26/2014,4034.459614,-13.67542437,3824.654133
10/25/2014,4673.593336,2.02357395,4034.459614
10/24/2014,4580.895527,-4.806970887,4673.593336
10/23/2014,4812.217418,-4.290975464,4580.895527
10/22/2014,5027.966214,6.674791751,4812.217418
10/21/2014,4713.359297,17.53663175,5027.966214
10/20/2014,4010.119421,-7.771021194,4713.359297
10/19/2014,4348.003711,-2.393220294,4010.119421
10/18/2014,4454.612399,-3.328410361,4348.003711
10/17/2014,4607.985051,-7.484461378,4454.612399
10/16/2014,4980.768765,-7.623861189,4607.985051
10/15/2014,5391.834763,10.08372247,4980.768765
10/14/2014,4897.940079,21.27896369,5391.834763
10/13/2014,4038.573492,6.713905789,4897.940079
10/12/2014,3784.486626,-21.38399025,4038.573492
10/11/2014,4813.887957,-4.856404698,3784.486626
10/10/2014,5059.602742,11.73688554,4813.887957
10/9/2014,4528.140119,3.192918766,5059.602742
10/8/2014,4388.033765,7.746512877,4528.140119
10/7/2014,4072.552928,21.30406673,4388.033765
10/6/2014,3357.309477,-23.72523238,4072.552928
10/5/2014,4401.599089,3.467861119,3357.309477
10/4/2014,4254.073721,-4.131848746,4401.599089
10/3/2014,4437.421255,-8.838432352,4254.073721
10/2/2014,4867.644743,3.140221279,4437.421255
10/1/2014,4719.443766,7.854597951,4867.644743
9/30/2014,4375.746473,3.920042269,4719.443766
9/29/2014,4210.685809,-7.410106339,4375.746473
9/28/2014,4547.673232,-76.33830816,4210.685809
9/27/2014,19219.56073,260.1267064,4547.673232
9/26/2014,5336.888485,-7.931050336,19219.56073
9/25/2014,5796.62145,18.05434815,5336.888485
9/24/2014,4910.129564,12.48112244,5796.62145
9/23/2014,4365.292111,9.521733544,4910.129564
9/22/2014,3985.777041,-3.791163758,4365.292111
9/21/2014,4142.838846,-6.835341838,3985.777041
9/20/2014,4446.792301,-16.64864034,4142.838846
9/19/2014,5334.996716,-2.991437636,4446.792301
9/18/2014,5499.511163,-20.24365418,5334.996716
9/17/2014,6895.390086,21.43460902,5499.511163
9/16/2014,5678.27421,14.6485224,6895.390086
9/15/2014,4952.767023,4.492286398,5678.27421
9/14/2014,4739.839843,-3.545717837,4952.767023
9/13/2014,4914.079226,1.981619806,4739.839843
9/12/2014,4818.593032,-32.25470979,4914.079226
9/11/2014,7112.808901,17.23620972,4818.593032
9/10/2014,6067.075112,12.41625985,7112.808901
9/9/2014,5396.972929,-42.31278464,6067.075112
9/8/2014,9355.578867,85.38353204,5396.972929
9/7/2014,5046.607303,-3.062501159,9355.578867
9/6/2014,5206.042413,-3.981473086,5046.607303
9/5/2014,5421.914478,1.637902408,5206.042413
9/4/2014,5334.53992,-3.352691547,5421.914478
9/3/2014,5519.594912,10.98528795,5334.53992
9/2/2014,4973.267191,15.3168434,5519.594912
9/1/2014,4312.697993,-12.18495373,4973.267191
8/31/2014,4911.115095,-6.143438212,4312.697993
8/30/2014,5232.575114,-3.654012854,4911.115095
8/29/2014,5431.025483,-9.15585169,5232.575114
8/28/2014,5978.398812,-11.00180897,5431.025483
8/27/2014,6717.438571,-6.956234467,5978.398812
8/26/2014,7219.654678,63.28632236,6717.438571
8/25/2014,4421.469339,-4.786322183,7219.654678
8/24/2014,4643.73338,-17.415611,4421.469339
8/23/2014,5623.015967,-10.46072096,4643.73338
8/22/2014,6279.943314,2.982902027,5623.015967
8/21/2014,6098.044617,-2.862426574,6279.943314
8/20/2014,6277.740324,25.53743131,6098.044617
8/19/2014,5000.692032,-72.74263449,6277.740324
8/18/2014,18346.20455,145.2117419,5000.692032
8/17/2014,7481.780606,36.86193814,18346.20455
8/16/2014,5466.662761,-17.02509717,7481.780606
8/15/2014,6588.332827,-4.952245416,5466.662761
8/14/2014,6931.602809,-2.086258127,6588.332827
8/13/2014,7079.29518,4.642038659,6931.602809
8/12/2014,6765.249675,19.32483678,7079.29518
8/11/2014,5669.607315,-2.673559148,6765.249675
8/10/2014,5825.351534,-10.83068125,5669.607315
8/9/2014,6532.910215,-0.824337055,5825.351534
8/8/2014,6587.211037,-12.4165483,6532.910215
8/7/2014,7521.068089,6.679221135,6587.211037
8/6/2014,7050.171541,17.44490043,7521.068089
8/5/2014,6002.960976,21.64577731,7050.171541
8/4/2014,4934.787799,-10.89536533,6002.960976
8/3/2014,5538.1943,-15.43337317,4934.787799
8/2/2014,6548.912388,1.367435158,5538.1943
8/1/2014,6460.568306,3.734900746,6548.912388
7/31/2014,6227.960175,0.534160254,6460.568306
7/30/2014,6194.869643,8.759517854,6227.960175
7/29/2014,5695.933345,9.54394373,6194.869643
7/28/2014,5199.678915,-8.226800992,5695.933345
7/27/2014,5665.792379,-7.805105016,5199.678915
7/26/2014,6145.451307,-3.862588878,5665.792379
7/25/2014,6392.36197,-8.528326172,6145.451307
7/24/2014,6988.351368,-5.098533457,6392.36197
7/23/2014,7363.797023,18.69417772,6988.351368
7/22/2014,6204.008625,4.62854361,7363.797023
7/21/2014,5929.556516,-10.12255294,6204.008625
7/20/2014,6597.379776,-9.74800288,5929.556516
7/19/2014,7309.954335,-8.353986731,6597.379776
7/18/2014,7976.292776,4.409874166,7309.954335
7/17/2014,7639.404644,3.208348112,7976.292776
7/16/2014,7401.925119,4.711174608,7639.404644
7/15/2014,7068.897037,20.17325424,7401.925119
7/14/2014,5882.254817,3.244204375,7068.897037
7/13/2014,5697.418904,-18.73837666,5882.254817
7/12/2014,7011.204884,0.768514428,5697.418904
7/11/2014,6957.733696,-6.710282998,7011.204884
7/10/2014,7458.200024,-2.118954101,6957.733696
7/9/2014,7619.65706,17.27553654,7458.200024
7/8/2014,6497.226348,10.71254794,7619.65706
7/7/2014,5868.554621,12.26852336,6497.226348
7/6/2014,5227.248427,-22.31444343,5868.554621
7/5/2014,6728.726236,-5.722951161,5227.248427
7/4/2014,7137.183778,-20.53610664,6728.726236
7/3/2014,8981.668877,11.00601593,7137.183778
7/2/2014,8091.155062,19.62343623,8981.668877
7/1/2014,6763.854406,28.31905588,8091.155062
6/30/2014,5271.122328,-10.63116189,6763.854406
6/29/2014,5898.165893,-2.729432893,5271.122328
6/28/2014,6063.669688,-6.33528769,5898.165893
6/27/2014,6473.803782,-1.194444399,6063.669688
6/26/2014,6552.06455,-3.887725058,6473.803782
6/25/2014,6817.094439,16.17451644,6552.06455
6/24/2014,5867.977459,4.446207841,6817.094439
6/23/2014,5618.181436,4.239419318,5867.977459
6/22/2014,5389.689882,-19.27750114,5618.181436
6/21/2014,6676.812485,-12.56988989,5389.689882
6/20/2014,7636.742624,3.257773102,6676.812485
6/19/2014,7395.804107,3.22296278,7636.742624
6/18/2014,7164.882608,8.205776878,7395.804107
6/17/2014,6621.534279,26.50604663,7164.882608
6/16/2014,5234.164259,-5.731328799,6621.534279
6/15/2014,5552.389986,-21.95710426,5234.164259
6/14/2014,7114.536093,-5.121600357,5552.389986
6/13/2014,7498.583576,6.943035934,7114.536093
6/12/2014,7011.754913,-11.51538073,7498.583576
6/11/2014,7924.264094,18.46555842,7011.754913
6/10/2014,6689.086853,17.79451283,7924.264094
6/9/2014,5678.606492,-4.845002922,6689.086853
6/8/2014,5967.743857,-19.5926982,5678.606492
6/7/2014,7421.892941,-7.990793759,5967.743857
6/6/2014,8066.467742,2.010517602,7421.892941
6/5/2014,7907.486338,-14.47152313,8066.467742
6/4/2014,9245.442719,34.13140123,7907.486338
6/3/2014,6892.824972,-4.416450446,9245.442719
6/2/2014,7211.308854,16.94312654,6892.824972
6/1/2014,6166.509369,-16.08003958,7211.308854
5/31/2014,7348.084219,4.395645178,6166.509369
5/30/2014,7038.68845,-7.483315833,7348.084219
5/29/2014,7608.020665,6.018877047,7038.68845
5/28/2014,7176.100027,3.121465528,7608.020665
5/27/2014,6958.880957,26.43407601,7176.100027
5/26/2014,5503.95999,-12.81371979,6958.880957
5/25/2014,6312.873971,-7.8815857,5503.95999
5/24/2014,6852.998957,2.875285028,6312.873971
5/23/2014,6661.462911,1.395625829,6852.998957
5/22/2014,6569.773456,6.669061816,6661.462911
5/21/2014,6159.024317,28.66894366,6569.773456
5/20/2014,4786.721754,19.93678961,6159.024317
5/19/2014,3991.037087,-9.238169698,4786.721754
5/18/2014,4397.263776,-18.62722439,3991.037087
5/17/2014,5403.85128,-5.64306177,4397.263776
5/16/2014,5727.031188,6.262159361,5403.85128
5/15/2014,5389.530217,-5.916132318,5727.031188
5/14/2014,5728.431823,1.824800978,5389.530217
5/13/2014,5625.772668,38.69349143,5728.431823
5/12/2014,4056.262922,-17.50618626,5625.772668
5/11/2014,4917.051035,-31.43926102,4056.262922
5/10/2014,7171.817439,19.60676773,4917.051035
5/9/2014,5996.163575,0.331783469,7171.817439
5/8/2014,5976.335083,-8.69992559,5996.163575
5/7/2014,6545.816224,23.69398391,5976.335083
5/6/2014,5291.94389,21.33821403,6545.816224
5/5/2014,4361.316781,-8.816608391,5291.94389
5/4/2014,4783.016626,-7.136910563,4361.316781
5/3/2014,5150.611136,-6.827455907,4783.016626
5/2/2014,5528.035309,-1.777635604,5150.611136
5/1/2014,5628.0821,3.290675841,5528.035309
4/30/2014,5448.7804,-1.220829766,5628.0821
4/29/2014,5516.12287,11.1635829,5448.7804
4/28/2014,4962.167219,1.635557025,5516.12287
4/27/2014,4882.314186,-26.17611431,4962.167219
4/26/2014,6613.461403,-5.16288284,4882.314186
4/25/2014,6973.494768,0.205738909,6613.461403
4/24/2014,6959.177033,-8.475493391,6973.494768
4/23/2014,7603.621468,31.90887914,6959.177033
4/22/2014,5764.298444,6.838940942,7603.621468
4/21/2014,5395.315971,-18.89098718,5764.298444
4/20/2014,6651.931498,14.37774508,5395.315971
4/19/2014,5815.756809,-23.09463536,6651.931498
4/18/2014,7562.225128,-1.533013773,5815.756809
4/17/2014,7679.959972,-4.43111429,7562.225128
4/16/2014,8036.046371,23.20340863,7679.959972
4/15/2014,6522.584448,73.06566727,8036.046371
4/14/2014,3768.84945,-10.57998928,6522.584448
4/13/2014,4214.771861,-32.41046607,3768.84945
4/12/2014,6235.83507,-27.00224443,4214.771861
4/11/2014,8542.502467,45.19826606,6235.83507
4/10/2014,5883.336419,-14.1755525,8542.502467
4/9/2014,6855.082194,10.09765604,5883.336419
4/8/2014,6226.365248,47.74030211,6855.082194
4/7/2014,4214.398616,-23.2796902,6226.365248
4/6/2014,5493.19812,-9.479815462,4214.398616
4/5/2014,6068.478703,1.307445876,5493.19812
4/4/2014,5990.160595,2.830022007,6068.478703
4/3/2014,5825.303232,-3.18917958,5990.160595
4/2/2014,6017.202629,10.17990811,5825.303232
4/1/2014,5461.252176,13.13557229,6017.202629
3/31/2014,4827.175101,-2.579496592,5461.252176
3/30/2014,4954.98887,-22.84476135,4827.175101
3/29/2014,6422.102966,-10.20406792,4954.98887
3/28/2014,7151.886302,-21.63312768,6422.102966
3/27/2014,9126.160187,9.165428397,7151.886302
3/26/2014,8359.936219,18.15480932,9126.160187
3/25/2014,7075.409175,-13.3022887,8359.936219
3/24/2014,8161.01033,0.323529488,7075.409175
3/23/2014,8134.692202,-6.83517588,8161.01033
3/22/2014,8731.505993,8.177255525,8134.692202
3/21/2014,8071.480415,6.884994274,8731.505993
3/20/2014,7551.556203,13.55603427,8071.480415
3/19/2014,6650.070383,-26.65943015,7551.556203
3/18/2014,9067.383029,37.49919393,6650.070383
3/17/2014,6594.499044,-12.03050328,9067.383029
3/16/2014,7496.347359,-15.91907986,6594.499044
3/15/2014,8915.634304,-6.633314153,7496.347359
3/14/2014,9549.052987,-13.93310917,8915.634304
3/13/2014,11094.92035,15.26843203,9549.052987
3/12/2014,9625.289558,7.206847433,11094.92035
3/11/2014,8978.241398,16.68239011,9625.289558
3/10/2014,7694.598465,-2.681276763,8978.241398
3/9/2014,7906.596191,-3.569773753,7694.598465
3/8/2014,8199.292378,-16.12025424,7906.596191
3/7/2014,9775.056308,-0.004369698,8199.292378
3/6/2014,9775.483467,-20.85845706,9775.056308
3/5/2014,12351.89902,25.56893166,9775.483467
3/4/2014,9836.747718,58.27943203,12351.89902
3/3/2014,6214.798469,-27.00480911,9836.747718
3/2/2014,8513.983446,-3.63349252,6214.798469
3/1/2014,8835.002605,8.452700462,8513.983446
2/28/2014,8146.410894,-6.237001168,8835.002605
2/27/2014,8688.300284,-10.86224904,8146.410894
2/26/2014,9747.049023,27.92786568,8688.300284
2/25/2014,7619.175831,3.180451273,9747.049023
2/24/2014,7384.321097,-2.726416108,7619.175831
2/23/2014,7591.291285,-8.773892468,7384.321097
2/22/2014,8321.402163,-4.306248644,7591.291285
2/21/2014,8695.867855,2.192840448,8321.402163
2/20/2014,8509.273073,-44.20020193,8695.867855
2/19/2014,15249.64851,91.82501061,8509.273073
2/18/2014,7949.77071,14.5928467,15249.64851
2/17/2014,6937.405727,-22.53054824,7949.77071
2/16/2014,8955.021069,-22.36608719,6937.405727
2/15/2014,11534.9346,29.95601884,8955.021069
2/14/2014,8876.029523,-16.55382125,11534.9346
2/13/2014,10636.83162,32.60585329,8876.029523
2/12/2014,8021.389216,-9.355105245,10636.83162
2/11/2014,8849.24544,12.69149463,8021.389216
2/10/2014,7852.629401,-10.01952493,8849.24544
2/9/2014,8727.037054,-24.71312262,7852.629401
2/8/2014,11591.71075,-0.462440839,8727.037054
2/7/2014,11645.56459,4.859108494,11591.71075
2/6/2014,11105.91608,0.774141318,11645.56459
2/5/2014,11020.60105,9.126836253,11105.91608
2/4/2014,10098.89174,23.53571953,11020.60105
2/3/2014,8174.875882,-22.20606787,10098.89174
2/2/2014,10508.37213,-6.783985324,8174.875882
2/1/2014,11273.14031,5.41791161,10508.37213
1/31/2014,10693.76175,-3.152401858,11273.14031
1/30/2014,11041.84508,-0.204141966,10693.76175
1/29/2014,11064.43223,10.2583368,11041.84508
1/28/2014,10035.00738,7.192771944,11064.43223
1/27/2014,9361.645562,-6.253516162,10035.00738
1/26/2014,9986.129803,-25.52679936,9361.645562
1/25/2014,13409.02461,2.843901779,9986.129803
1/24/2014,13038.23015,15.08404441,13409.02461
1/23/2014,11329.31174,-16.57502117,13038.23015
1/22/2014,13580.23927,20.823109,11329.31174
1/21/2014,11239.76976,11.79998753,13580.23927
1/20/2014,10053.46245,-2.53777531,11239.76976
1/19/2014,10315.24006,-12.9229232,10053.46245
1/18/2014,11846.10283,6.967730956,10315.24006
1/17/2014,11074.46398,-32.9541763,11846.10283
1/16/2014,16517.75363,59.26518578,11074.46398
1/15/2014,10371.2268,4.552869565,16517.75363
1/14/2014,9919.600337,0.818115942,10371.2268
1/13/2014,9839.10505,-11.5451078,9919.600337
1/12/2014,11123.30229,4.707723208,9839.10505
1/11/2014,10623.19182,1.374815393,11123.30229
1/10/2014,10479.12322,-11.1358433,10623.19182
1/9/2014,11792.29468,-11.56854846,10479.12322
1/8/2014,13334.95547,-51.95618007,11792.29468
1/7/2014,27755.81852,133.9296809,13334.95547
1/6/2014,11865.02645,13.78076606,27755.81852
1/5/2014,10427.97202,-11.19147774,11865.02645
1/4/2014,11742.08483,27.75115145,10427.97202
1/3/2014,9191.372992,33.99816873,11742.08483
1/2/2014,6859.327317,-17.92236417,9191.372992
1/1/2014,8357.120972,-24.18791177,6859.327317
