Date,ntrbl,ntrblvar,Value
10/26/2014,2364.592814,-5.01623817,468
10/25/2014,2364.592814,-5.01623817,539
10/24/2014,2364.592814,-5.01623817,626
10/23/2014,2364.592814,-5.01623817,590
10/22/2014,2364.592814,-5.01623817,537
10/21/2014,2364.592814,-5.01623817,542
10/20/2014,2364.592814,-5.01623817,483
10/19/2014,2364.592814,-5.01623817,500
10/18/2014,2364.592814,-5.01623817,553
10/17/2014,2364.592814,-5.01623817,465
10/16/2014,2364.592814,-5.01623817,581
10/15/2014,2364.592814,-5.01623817,568
10/14/2014,2364.592814,-5.01623817,467
10/13/2014,2364.592814,-5.01623817,411
10/12/2014,2364.592814,-5.01623817,536
10/11/2014,2364.592814,-5.01623817,493
10/10/2014,2364.592814,-5.01623817,524
10/9/2014,2364.592814,-5.01623817,582
10/8/2014,2364.592814,-5.01623817,492
10/7/2014,2364.592814,-5.01623817,432
10/6/2014,2364.592814,-5.01623817,459
10/5/2014,2364.592814,-5.01623817,533
10/4/2014,2364.592814,-5.01623817,555
10/3/2014,2364.592814,-5.01623817,613
10/2/2014,2364.592814,-5.01623817,521
10/1/2014,2364.592814,-5.01623817,469
9/30/2014,2364.592814,-5.01623817,374
9/29/2014,2364.592814,-5.01623817,492
9/28/2014,2364.592814,-5.01623817,515
9/27/2014,2364.592814,-5.01623817,504
9/26/2014,2364.592814,-5.01623817,539
9/25/2014,2364.592814,-5.01623817,517
9/24/2014,2364.592814,-5.01623817,531
9/23/2014,2364.592814,-5.01623817,447
9/22/2014,2364.592814,-5.01623817,522
9/21/2014,2364.592814,-5.01623817,485
9/20/2014,2364.592814,-5.01623817,475
9/19/2014,2364.592814,-5.01623817,497
9/18/2014,2364.592814,-5.01623817,471
9/17/2014,2364.592814,-5.01623817,436
9/16/2014,2364.592814,-5.01623817,360
9/15/2014,2364.592814,-5.01623817,360
9/14/2014,2364.592814,-5.01623817,442
9/13/2014,2364.592814,-5.01623817,431
9/12/2014,2364.592814,-5.01623817,422
9/11/2014,2364.592814,-5.01623817,528
9/10/2014,2364.592814,-5.01623817,500
9/9/2014,2364.592814,-5.01623817,388
9/8/2014,2364.592814,-5.01623817,353
9/7/2014,2364.592814,-5.01623817,411
9/6/2014,2364.592814,-5.01623817,417
9/5/2014,2364.592814,-5.01623817,489
9/4/2014,2364.592814,-5.01623817,605
9/3/2014,2364.592814,-5.01623817,468
9/2/2014,2364.592814,-5.01623817,362
9/1/2014,2364.592814,-5.01623817,401
8/31/2014,2364.592814,-5.01623817,449
8/30/2014,2364.592814,-5.01623817,424
8/29/2014,2364.592814,-5.01623817,453
8/28/2014,2364.592814,-5.01623817,500
8/27/2014,2364.592814,-5.01623817,441
8/26/2014,2364.592814,-5.01623817,306
8/25/2014,2364.592814,-5.01623817,371
8/24/2014,2364.592814,-5.01623817,407
8/23/2014,2364.592814,-5.01623817,382
8/22/2014,2364.592814,-5.01623817,461
8/21/2014,2364.592814,-5.01623817,445
8/20/2014,2364.592814,-5.01623817,495
8/19/2014,2364.592814,-5.01623817,335
8/18/2014,2364.592814,-5.01623817,383
8/17/2014,2364.592814,-5.01623817,423
8/16/2014,2364.592814,-5.01623817,449
8/15/2014,2364.592814,-5.01623817,462
8/14/2014,2364.592814,-5.01623817,366
8/13/2014,2364.592814,-5.01623817,388
8/12/2014,2364.592814,-5.01623817,359
8/11/2014,2364.592814,-5.01623817,440
8/10/2014,2364.592814,-5.01623817,427
8/9/2014,2364.592814,-5.01623817,477
8/8/2014,2364.592814,-5.01623817,477
8/7/2014,2364.592814,-5.01623817,435
8/6/2014,2364.592814,-5.01623817,385
8/5/2014,2364.592814,-5.01623817,326
8/4/2014,2364.592814,-5.01623817,363
8/3/2014,2364.592814,-5.01623817,429
8/2/2014,2364.592814,-5.01623817,450
8/1/2014,2364.592814,-5.01623817,515
7/31/2014,2364.592814,-5.01623817,552
7/30/2014,2364.592814,-5.01623817,467
7/29/2014,2364.592814,-5.01623817,345
7/28/2014,2364.592814,-5.01623817,354
7/27/2014,2364.592814,-5.01623817,452
7/26/2014,2364.592814,-5.01623817,439
7/25/2014,2364.592814,-5.01623817,368
7/24/2014,2364.592814,-5.01623817,434
7/23/2014,2364.592814,-5.01623817,437
7/22/2014,2364.592814,-5.01623817,329
7/21/2014,2364.592814,-5.01623817,410
7/20/2014,2364.592814,-5.01623817,402
7/19/2014,2364.592814,-5.01623817,435
7/18/2014,2364.592814,-5.01623817,471
7/17/2014,2364.592814,-5.01623817,467
7/16/2014,2364.592814,-5.01623817,413
7/15/2014,2364.592814,-5.01623817,322
7/14/2014,2364.592814,-5.01623817,340
7/13/2014,2364.592814,-5.01623817,392
7/12/2014,2364.592814,-5.01623817,401
7/11/2014,2364.592814,-5.01623817,410
7/10/2014,2364.592814,-5.01623817,503
7/9/2014,2364.592814,-5.01623817,412
7/8/2014,2364.592814,-5.01623817,344
7/7/2014,2364.592814,-5.01623817,328
7/6/2014,2364.592814,-5.01623817,399
7/5/2014,2364.592814,-5.01623817,416
7/4/2014,2364.592814,-5.01623817,444
7/3/2014,2364.592814,-5.01623817,432
7/2/2014,2364.592814,-5.01623817,431
7/1/2014,2364.592814,-5.01623817,358
6/30/2014,2364.592814,-5.01623817,319
6/29/2014,2364.592814,-5.01623817,386
6/28/2014,2364.592814,-5.01623817,475
6/27/2014,2364.592814,-5.01623817,487
6/26/2014,2364.592814,-5.01623817,514
6/25/2014,2364.592814,-5.01623817,496
6/24/2014,2364.592814,-5.01623817,300
6/23/2014,2364.592814,-5.01623817,304
6/22/2014,2364.592814,-5.01623817,335
6/21/2014,2364.592814,-5.01623817,364
6/20/2014,2364.592814,-5.01623817,342
6/19/2014,2364.592814,-5.01623817,327
6/18/2014,2364.592814,-5.01623817,358
6/17/2014,2364.592814,-5.01623817,261
6/16/2014,2364.592814,-5.01623817,274
6/15/2014,2364.592814,-5.01623817,323
6/14/2014,2364.592814,-5.01623817,412
6/13/2014,2364.592814,-5.01623817,394
6/12/2014,2364.592814,-5.01623817,377
6/11/2014,2364.592814,-5.01623817,321
6/10/2014,2364.592814,-5.01623817,289
6/9/2014,2364.592814,-5.01623817,335
6/8/2014,2364.592814,-5.01623817,387
6/7/2014,2364.592814,-5.01623817,397
6/6/2014,2364.592814,-5.01623817,421
6/5/2014,2364.592814,-5.01623817,369
6/4/2014,2364.592814,-5.01623817,411
6/3/2014,2364.592814,-5.01623817,318
6/2/2014,2364.592814,-5.01623817,347
6/1/2014,2364.592814,-5.01623817,438
5/31/2014,2364.592814,-5.01623817,459
5/30/2014,2364.592814,-5.01623817,363
5/29/2014,2364.592814,-5.01623817,371
5/28/2014,2364.592814,-5.01623817,341
5/27/2014,2364.592814,-5.01623817,295
5/26/2014,2364.592814,-5.01623817,362
5/25/2014,2364.592814,-5.01623817,410
5/24/2014,2364.592814,-5.01623817,503
5/23/2014,2364.592814,-5.01623817,408
5/22/2014,2364.592814,-5.01623817,519
5/21/2014,2364.592814,-5.01623817,389
5/20/2014,2364.592814,-5.01623817,357
5/19/2014,2364.592814,-5.01623817,346
5/18/2014,2364.592814,-5.01623817,472
5/17/2014,2364.592814,-5.01623817,425
5/16/2014,2364.592814,-5.01623817,399
5/15/2014,2364.592814,-5.01623817,388
5/14/2014,2364.592814,-5.01623817,341
5/13/2014,2364.592814,-5.01623817,328
5/12/2014,2364.592814,-5.01623817,303
5/11/2014,2364.592814,-5.01623817,378
5/10/2014,2364.592814,-5.01623817,438
5/9/2014,2364.592814,-5.01623817,466
5/8/2014,2364.592814,-5.01623817,415
5/7/2014,2364.592814,-5.01623817,446
5/6/2014,2364.592814,-5.01623817,311
5/5/2014,2364.592814,-5.01623817,337
5/4/2014,2364.592814,-5.01623817,407
5/3/2014,2364.592814,-5.01623817,438
5/2/2014,2364.592814,-5.01623817,432
5/1/2014,2364.592814,-5.01623817,412
4/30/2014,2364.592814,-5.01623817,507
4/29/2014,2364.592814,-5.01623817,337
4/28/2014,2364.592814,-5.01623817,389
4/27/2014,2364.592814,-5.01623817,355
4/26/2014,2364.592814,-5.01623817,362
4/25/2014,2364.592814,-5.01623817,437
4/24/2014,2364.592814,-5.01623817,406
4/23/2014,2364.592814,-5.01623817,378
4/22/2014,2364.592814,-5.01623817,301
4/21/2014,2364.592814,-5.01623817,328
4/20/2014,2364.592814,-5.01623817,475
4/19/2014,2364.592814,-5.01623817,460
4/18/2014,2364.592814,-5.01623817,412
4/17/2014,2364.592814,-5.01623817,475
4/16/2014,2364.592814,-5.01623817,327
4/15/2014,2364.592814,-5.01623817,290
4/14/2014,2364.592814,-5.01623817,347
4/13/2014,2364.592814,-5.01623817,362
4/12/2014,2364.592814,-5.01623817,386
4/11/2014,2364.592814,-5.01623817,459
4/10/2014,2364.592814,-5.01623817,384
4/9/2014,2364.592814,-5.01623817,353
4/8/2014,2364.592814,-5.01623817,248
4/7/2014,2364.592814,-5.01623817,324
4/6/2014,2364.592814,-5.01623817,448
4/5/2014,2364.592814,-5.01623817,394
4/4/2014,2364.592814,-5.01623817,443
4/3/2014,2364.592814,-5.01623817,449
4/2/2014,2364.592814,-5.01623817,426
4/1/2014,2364.592814,-5.01623817,334
3/31/2014,2364.592814,-5.01623817,333
3/30/2014,2364.592814,-5.01623817,326
3/29/2014,2364.592814,-5.01623817,323
3/28/2014,2364.592814,-5.01623817,360
3/27/2014,2364.592814,-5.01623817,361
3/26/2014,2364.592814,-5.01623817,375
3/25/2014,2364.592814,-5.01623817,371
3/24/2014,2364.592814,-5.01623817,321
3/23/2014,2364.592814,-5.01623817,377
3/22/2014,2364.592814,-5.01623817,424
3/21/2014,2364.592814,-5.01623817,442
3/20/2014,2364.592814,-5.01623817,480
3/19/2014,2364.592814,-5.01623817,338
3/18/2014,2364.592814,-5.01623817,277
3/17/2014,2364.592814,-5.01623817,392
3/16/2014,2364.592814,-5.01623817,408
3/15/2014,2364.592814,-5.01623817,431
3/14/2014,2364.592814,-5.01623817,434
3/13/2014,2364.592814,-5.01623817,399
3/12/2014,2364.592814,-5.01623817,364
3/11/2014,2364.592814,-5.01623817,371
3/10/2014,2364.592814,-5.01623817,376
3/9/2014,2364.592814,-5.01623817,494
3/8/2014,2364.592814,-5.01623817,445
3/7/2014,2364.592814,-5.01623817,452
3/6/2014,2364.592814,-5.01623817,452
3/5/2014,2364.592814,-5.01623817,404
3/4/2014,2364.592814,-5.01623817,373
3/3/2014,2364.592814,-5.01623817,405
3/2/2014,2364.592814,-5.01623817,416
3/1/2014,2364.592814,-5.01623817,442
2/28/2014,2364.592814,-5.01623817,460
2/27/2014,2364.592814,-5.01623817,618
2/26/2014,2364.592814,-5.01623817,511
2/25/2014,2364.592814,-5.01623817,396
2/24/2014,2364.592814,-5.01623817,428
2/23/2014,2364.592814,-5.01623817,381
2/22/2014,2364.592814,-5.01623817,392
2/21/2014,2364.592814,-5.01623817,395
2/20/2014,2364.592814,-5.01623817,494
2/19/2014,2364.592814,-5.01623817,376
2/18/2014,2364.592814,-5.01623817,322
2/17/2014,2364.592814,-5.01623817,363
2/16/2014,2364.592814,-5.01623817,437
2/15/2014,2364.592814,-5.01623817,419
2/14/2014,2364.592814,-5.01623817,347
2/13/2014,2364.592814,-5.01623817,409
2/12/2014,2364.592814,-5.01623817,344
2/11/2014,2364.592814,-5.01623817,294
2/10/2014,2364.592814,-5.01623817,356
2/9/2014,2364.592814,-5.01623817,401
2/8/2014,2364.592814,-5.01623817,371
2/7/2014,2364.592814,-5.01623817,376
2/6/2014,2364.592814,-5.01623817,376
2/5/2014,2364.592814,-5.01623817,441
2/4/2014,2364.592814,-5.01623817,392
2/3/2014,2364.592814,-5.01623817,366
2/2/2014,2364.592814,-5.01623817,435
2/1/2014,2364.592814,-5.01623817,417
1/31/2014,2364.592814,-5.01623817,397
1/30/2014,2364.592814,-5.01623817,389
1/29/2014,2364.592814,-5.01623817,303
1/28/2014,2364.592814,-5.01623817,283
1/27/2014,2364.592814,-5.01623817,288
1/26/2014,2364.592814,-5.01623817,336
1/25/2014,2364.592814,-5.01623817,380
1/24/2014,2364.592814,-5.01623817,391
1/23/2014,2364.592814,-5.01623817,395
1/22/2014,2364.592814,-5.01623817,377
1/21/2014,2364.592814,-5.01623817,322
1/20/2014,2364.592814,-5.01623817,357
1/19/2014,2364.592814,-5.01623817,346
1/18/2014,2364.592814,-5.01623817,356
1/17/2014,2364.592814,-5.01623817,349
1/16/2014,2364.592814,-5.01623817,415
1/15/2014,2364.592814,-5.01623817,321
1/14/2014,2364.592814,-5.01623817,267
1/13/2014,2364.592814,-5.01623817,326
1/12/2014,2364.592814,-5.01623817,381
1/11/2014,2364.592814,-5.01623817,287
1/10/2014,2364.592814,-5.01623817,353
1/9/2014,2364.592814,-5.01623817,360
1/8/2014,2364.592814,-5.01623817,269
1/7/2014,2364.592814,-5.01623817,259
1/6/2014,2364.592814,-5.01623817,272
1/5/2014,2364.592814,-5.01623817,280
1/4/2014,2364.592814,-5.01623817,322
1/3/2014,2364.592814,-5.01623817,319
1/2/2014,2364.592814,-5.01623817,332
1/1/2014,2364.592814,-5.01623817,381
