date,open,close,volume,pricevar,classes,,prevopen,prevclose,logprevvol,prevpricevar,prevclasses,classes,
8-Mar-18,9951.44,9395.01,"7,186,089,984",-5.591452091,1,,10803.9,9965.57,22.89778003,-7.759512769,1,1,
9-Mar-18,9414.69,9337.55,"8,704,190,464",-0.819357833,3,,9951.44,9395.01,22.69541305,-5.591452091,1,3,
10-Mar-18,9350.59,8866,"5,386,319,872",-5.182453728,1,,9414.69,9337.55,22.88707041,-0.819357833,3,1,
11-Mar-18,8852.78,9578.63,"6,296,370,176",8.199119373,6,,9350.59,8866,22.40712822,-5.182453728,1,6,
12-Mar-18,9602.93,9205.12,"6,457,399,808",-4.142589814,1,,8852.78,9578.63,22.56323914,8.199119373,6,1,
13-Mar-18,9173.04,9194.85,"5,991,139,840",0.237761963,4,,9602.93,9205.12,22.58849257,-4.142589814,1,4,
14-Mar-18,9214.65,8269.81,"6,438,230,016",-10.25367214,1,,9173.04,9194.85,22.51354752,0.237761963,4,1,
15-Mar-18,8290.76,8300.86,"6,834,429,952",0.121822366,4,,9214.65,8269.81,22.5855195,-10.25367214,1,4,
16-Mar-18,8322.91,8338.35,"5,289,379,840",0.185512038,4,,8290.76,8300.86,22.6452389,0.121822366,4,4,
17-Mar-18,8321.91,7916.88,"4,426,149,888",-4.867031727,1,,8322.91,8338.35,22.38896684,0.185512038,4,1,
18-Mar-18,7890.52,8223.68,"6,639,190,016",4.222281928,6,,8321.91,7916.88,22.21079594,-4.867031727,1,6,
19-Mar-18,8344.12,8630.65,"6,729,110,016",3.43391514,5,,7890.52,8223.68,22.61625581,4.222281928,6,5,
20-Mar-18,8619.67,8913.47,"6,361,789,952",3.408483155,5,,8344.12,8630.65,22.62970873,3.43391514,5,5,
21-Mar-18,8937.48,8929.28,"6,043,129,856",-0.091748457,3,,8619.67,8913.47,22.57357561,3.408483155,5,3,
22-Mar-18,8939.44,8728.47,"5,530,390,016",-2.35999123,2,,8937.48,8929.28,22.5221879,-0.091748457,3,2,
23-Mar-18,8736.25,8879.62,"5,954,120,192",1.641093146,5,,8939.44,8728.47,22.43352418,-2.35999123,2,5,
24-Mar-18,8901.95,8668.12,"5,664,600,064",-2.626727852,2,,8736.25,8879.62,22.50734929,1.641093146,5,2,
25-Mar-18,8612.81,8495.78,"4,569,880,064",-1.358789988,3,,8901.95,8668.12,22.45750213,-2.626727852,2,3,
26-Mar-18,8498.47,8209.4,"5,921,039,872",-3.401435788,2,,8612.81,8495.78,22.2427528,-1.358789988,3,2,
27-Mar-18,8200,7833.04,"5,378,250,240",-4.475121951,1,,8498.47,8209.4,22.50177792,-3.401435788,2,1,
28-Mar-18,7836.83,7954.48,"4,935,289,856",1.501244764,5,,8200,7833.04,22.40562892,-4.475121951,1,5,
29-Mar-18,7979.07,7165.7,"6,361,229,824",-10.19379451,1,,7836.83,7954.48,22.31967724,1.501244764,5,1,
30-Mar-18,7171.45,6890.52,"6,289,509,888",-3.917338892,1,,7979.07,7165.7,22.57348756,-10.19379451,1,1,
31-Mar-18,6892.48,6973.53,"4,553,269,760",1.175919263,4,,7171.45,6890.52,22.56214899,-3.917338892,1,4,
1-Apr-18,7003.06,6844.23,"4,532,100,096",-2.268008556,2,,6892.48,6973.53,22.23911144,1.175919263,4,2,
2-Apr-18,6844.86,7083.8,"4,333,440,000",3.490794552,5,,7003.06,6844.23,22.23445127,-2.268008556,2,5,
3-Apr-18,7102.26,7456.11,"5,499,700,224",4.982216928,6,,6844.86,7083.8,22.18962752,3.490794552,5,6,
4-Apr-18,7456.41,6853.84,"4,936,000,000",-8.081234803,1,,7102.26,7456.11,22.42795942,4.982216928,6,1,
5-Apr-18,6848.65,6811.47,"5,639,320,064",-0.542880714,3,,7456.41,6853.84,22.31982112,-8.081234803,1,3,
6-Apr-18,6815.96,6636.32,"3,766,810,112",-2.635578847,2,,6848.65,6811.47,22.45302934,-0.542880714,3,2,
7-Apr-18,6630.51,6911.09,"3,976,610,048",4.231650356,6,,6815.96,6636.32,22.04949436,-2.635578847,2,6,
8-Apr-18,6919.98,7023.52,"3,652,499,968",1.496247099,4,,6630.51,6911.09,22.10369555,4.231650356,6,4,
9-Apr-18,7044.32,6770.73,"4,894,060,032",-3.883838326,1,,6919.98,7023.52,22.01867769,1.496247099,4,1,
10-Apr-18,6795.44,6834.76,"4,272,750,080",0.578623312,4,,7044.32,6770.73,22.31128807,-3.883838326,1,4,
11-Apr-18,6843.47,6968.32,"4,641,889,792",1.824366878,5,,6795.44,6834.76,22.1755235,0.578623312,4,5,
12-Apr-18,6955.38,7889.25,"8,906,250,240",13.42658489,6,,6843.47,6968.32,22.2583874,1.824366878,5,6,
13-Apr-18,7901.09,7895.96,"7,764,460,032",-0.06492775,3,,6955.38,7889.25,22.91001914,13.42658489,6,3,
14-Apr-18,7874.67,7986.24,"5,191,430,144",1.416821276,4,,7901.09,7895.96,22.77282275,-0.06492775,3,4,
15-Apr-18,7999.33,8329.11,"5,244,480,000",4.122595267,6,,7874.67,7986.24,22.37027505,1.416821276,4,6,
16-Apr-18,8337.57,8058.67,"5,631,309,824",-3.345099351,2,,7999.33,8329.11,22.38044193,4.122595267,6,2,
17-Apr-18,8071.66,7902.09,"6,900,879,872",-2.100807021,2,,8337.57,8058.67,22.4516079,-3.345099351,2,2,
18-Apr-18,7944.43,8163.42,"6,529,909,760",2.756522494,5,,8071.66,7902.09,22.65491476,-2.100807021,2,5,
19-Apr-18,8159.27,8294.31,"7,063,209,984",1.655050023,5,,7944.43,8163.42,22.59965896,2.756522494,5,5,
20-Apr-18,8286.88,8845.83,"8,438,110,208",6.744999324,6,,8159.27,8294.31,22.67816546,1.655050023,5,6,
21-Apr-18,8848.79,8895.58,"7,548,550,144",0.52877286,4,,8286.88,8845.83,22.85602421,6.744999324,6,4,
22-Apr-18,8925.06,8802.46,"6,629,899,776",-1.373660233,3,,8848.79,8895.58,22.74462135,0.52877286,4,3,
23-Apr-18,8794.39,8930.88,"6,925,190,144",1.552012135,5,,8925.06,8802.46,22.61485552,-1.373660233,3,5,
24-Apr-18,8934.34,9697.5,"10,678,800,384",8.541873267,6,,8794.39,8930.88,22.65843135,1.552012135,5,6,
25-Apr-18,9701.03,8845.74,"11,083,100,160",-8.816486497,1,,8934.34,9697.5,23.09152634,8.541873267,6,1,
26-Apr-18,8867.32,9281.51,"8,970,559,488",4.670971613,6,,9701.03,8845.74,23.12868728,-8.816486497,1,6,
27-Apr-18,9290.63,8987.05,"7,566,289,920",-3.267593263,2,,8867.32,9281.51,22.91721388,4.670971613,6,2,
28-Apr-18,8939.27,9348.48,"7,805,479,936",4.577666856,6,,9290.63,8987.05,22.74696868,-3.267593263,2,6,
29-Apr-18,9346.41,9419.08,"8,853,000,192",0.777517785,4,,8939.27,9348.48,22.77809188,4.577666856,6,4,
30-Apr-18,9426.11,9240.55,"8,673,920,000",-1.968574523,2,,9346.41,9419.08,22.90402224,0.777517785,4,2,
1-May-18,9251.47,9119.01,"7,713,019,904",-1.431772464,3,,9426.11,9240.55,22.88358666,-1.968574523,2,3,
