date,russellprice,russellopen,russellhigh,russelllow
2-Nov-18,"1,547.98","1,546.13","1,557.18","1,535.96"
5-Nov-18,"1,547.51","1,548.34","1,554.77","1,534.76"
6-Nov-18,"1,556.10","1,547.10","1,558.86","1,544.65"
7-Nov-18,"1,582.16","1,556.27","1,582.16","1,556.27"
8-Nov-18,"1,578.21","1,581.62","1,586.17","1,573.15"
9-Nov-18,"1,549.49","1,577.04","1,577.04","1,539.92"
12-Nov-18,"1,518.79","1,549.01","1,549.01","1,518.04"
13-Nov-18,"1,514.80","1,519.99","1,536.71","1,513.30"
14-Nov-18,"1,502.51","1,516.08","1,530.62","1,494.92"
15-Nov-18,"1,524.12","1,502.33","1,524.29","1,491.66"
16-Nov-18,"1,527.53","1,523.75","1,530.00","1,510.41"
19-Nov-18,"1,496.54","1,527.33","1,527.33","1,492.95"
20-Nov-18,"1,469.01","1,496.14","1,496.14","1,465.25"
21-Nov-18,"1,488.28","1,469.45","1,499.37","1,469.45"
23-Nov-18,"1,488.68","1,485.73","1,498.65","1,476.81"
26-Nov-18,"1,505.96","1,489.10","1,510.29","1,489.10"
27-Nov-18,"1,492.86","1,505.45","1,505.45","1,491.27"
28-Nov-18,"1,530.38","1,493.67","1,530.71","1,486.34"
29-Nov-18,"1,525.39","1,529.70","1,534.62","1,514.57"
30-Nov-18,"1,533.27","1,524.87","1,535.13","1,519.99"
3-Dec-18,"1,548.96","1,536.33","1,553.34","1,529.53"
4-Dec-18,"1,480.75","1,548.11","1,548.11","1,479.91"
6-Dec-18,"1,477.41","1,479.16","1,479.16","1,442.83"
7-Dec-18,"1,448.09","1,477.51","1,485.63","1,440.85"
10-Dec-18,"1,443.10","1,448.01","1,449.93","1,422.98"
11-Dec-18,"1,440.13","1,444.29","1,465.76","1,431.88"
12-Dec-18,"1,455.32","1,440.70","1,471.96","1,440.70"
13-Dec-18,"1,432.70","1,455.68","1,460.55","1,431.68"
14-Dec-18,"1,410.81","1,431.82","1,435.39","1,407.11"
17-Dec-18,"1,378.14","1,410.77","1,417.10","1,372.73"
18-Dec-18,"1,377.18","1,379.49","1,399.43","1,373.72"
19-Dec-18,"1,349.23","1,377.21","1,392.92","1,344.14"
20-Dec-18,"1,326.00","1,348.65","1,350.89","1,313.02"
21-Dec-18,"1,292.09","1,325.87","1,334.76","1,289.49"
24-Dec-18,"1,266.92","1,290.54","1,290.92","1,266.92"
26-Dec-18,"1,329.81","1,268.19","1,330.42","1,268.19"
27-Dec-18,"1,331.82","1,329.79","1,331.98","1,289.32"
28-Dec-18,"1,337.92","1,332.06","1,356.23","1,326.44"
31-Dec-18,"1,348.56","1,338.52","1,348.56","1,329.17"
2-Jan-19,"1,355.91","1,346.11","1,357.77","1,325.18"
3-Jan-19,"1,330.83","1,355.02","1,355.02","1,328.00"
4-Jan-19,"1,380.75","1,333.10","1,383.16","1,333.10"
7-Jan-19,"1,405.37","1,380.84","1,411.90","1,380.84"
8-Jan-19,"1,426.55","1,405.87","1,426.55","1,404.01"
9-Jan-19,"1,438.81","1,427.00","1,442.42","1,427.00"
10-Jan-19,"1,445.43","1,436.98","1,445.78","1,424.54"
11-Jan-19,"1,447.38","1,444.44","1,448.28","1,437.45"
14-Jan-19,"1,432.81","1,446.50","1,446.50","1,431.31"
15-Jan-19,"1,445.22","1,432.85","1,445.22","1,432.13"
16-Jan-19,"1,454.70","1,445.91","1,460.31","1,445.91"
17-Jan-19,"1,467.25","1,453.83","1,470.84","1,448.55"
18-Jan-19,"1,482.50","1,466.69","1,487.21","1,466.69"
22-Jan-19,"1,457.45","1,479.82","1,479.82","1,451.01"
23-Jan-19,"1,454.26","1,457.73","1,468.48","1,444.97"
24-Jan-19,"1,464.41","1,454.23","1,465.34","1,453.73"
25-Jan-19,"1,482.85","1,466.79","1,484.60","1,466.79"
28-Jan-19,"1,473.54","1,480.28","1,480.28","1,464.77"
29-Jan-19,"1,471.45","1,473.54","1,477.01","1,469.31"
30-Jan-19,"1,486.94","1,473.38","1,490.51","1,467.57"
31-Jan-19,"1,499.42","1,486.64","1,500.74","1,484.82"
1-Feb-19,"1,502.05","1,499.53","1,504.51","1,495.47"
4-Feb-19,"1,517.54","1,501.97","1,517.55","1,500.13"
5-Feb-19,"1,520.23","1,517.92","1,524.21","1,512.72"
6-Feb-19,"1,518.02","1,520.17","1,520.89","1,511.18"
7-Feb-19,"1,505.63","1,516.70","1,516.70","1,494.37"
8-Feb-19,"1,506.39","1,504.17","1,506.60","1,495.12"
11-Feb-19,"1,518.98","1,506.82","1,519.21","1,505.67"
12-Feb-19,"1,538.23","1,520.14","1,538.89","1,520.14"
13-Feb-19,"1,542.94","1,538.29","1,545.74","1,536.25"
14-Feb-19,"1,545.11","1,540.99","1,551.39","1,534.59"
15-Feb-19,"1,569.25","1,547.12","1,570.16","1,547.12"
19-Feb-19,"1,574.47","1,568.54","1,578.23","1,564.85"
20-Feb-19,"1,581.66","1,574.55","1,583.34","1,573.96"
21-Feb-19,"1,575.55","1,581.31","1,581.31","1,569.42"
22-Feb-19,"1,590.06","1,576.31","1,590.10","1,576.31"
25-Feb-19,"1,588.81","1,591.62","1,602.10","1,588.81"
26-Feb-19,"1,577.48","1,588.56","1,589.26","1,577.43"
27-Feb-19,"1,581.05","1,577.20","1,582.06","1,570.60"
28-Feb-19,"1,575.55","1,580.76","1,581.99","1,571.31"
1-Mar-19,"1,589.64","1,577.50","1,590.29","1,576.13"
4-Mar-19,"1,575.44","1,590.15","1,594.24","1,564.48"
5-Mar-19,"1,568.28","1,575.69","1,575.85","1,567.67"
6-Mar-19,"1,536.82","1,568.31","1,568.44","1,536.82"
7-Mar-19,"1,523.63","1,536.76","1,536.97","1,521.61"
8-Mar-19,"1,521.88","1,522.53","1,523.24","1,510.64"
11-Mar-19,"1,548.88","1,522.80","1,548.93","1,522.80"
12-Mar-19,"1,549.83","1,549.03","1,555.30","1,545.51"
13-Mar-19,"1,555.88","1,550.27","1,562.67","1,550.27"
14-Mar-19,"1,549.63","1,555.87","1,555.87","1,549.21"
15-Mar-19,"1,553.54","1,550.50","1,563.59","1,550.13"
18-Mar-19,"1,563.93","1,553.66","1,569.06","1,552.68"
19-Mar-19,"1,554.99","1,565.53","1,570.89","1,552.66"
20-Mar-19,"1,543.16","1,554.72","1,561.74","1,535.41"
21-Mar-19,"1,562.41","1,541.83","1,569.35","1,538.36"
22-Mar-19,"1,505.92","1,561.97","1,561.97","1,505.88"
25-Mar-19,"1,512.86","1,505.87","1,520.49","1,494.99"
26-Mar-19,"1,528.17","1,513.76","1,535.87","1,513.76"
27-Mar-19,"1,522.23","1,527.97","1,530.05","1,505.76"
28-Mar-19,"1,535.10","1,522.89","1,536.44","1,520.12"
29-Mar-19,"1,539.74","1,536.61","1,546.97","1,532.22"
1-Apr-19,"1,556.06","1,542.89","1,556.40","1,542.89"
2-Apr-19,"1,553.32","1,556.08","1,556.13","1,545.55"
3-Apr-19,"1,560.91","1,554.88","1,568.40","1,554.88"
4-Apr-19,"1,567.49","1,561.07","1,567.50","1,558.36"
5-Apr-19,"1,582.56","1,568.23","1,582.61","1,568.23"
8-Apr-19,"1,579.00","1,581.35","1,581.35","1,571.21"
9-Apr-19,"1,559.68","1,577.51","1,577.51","1,558.39"
10-Apr-19,"1,581.55","1,560.02","1,581.65","1,560.02"
11-Apr-19,"1,579.14","1,581.93","1,583.73","1,577.37"
12-Apr-19,"1,584.80","1,581.38","1,589.73","1,580.23"
15-Apr-19,"1,579.17","1,585.17","1,587.98","1,574.73"
16-Apr-19,"1,582.79","1,580.26","1,585.43","1,579.49"
17-Apr-19,"1,567.60","1,584.13","1,588.60","1,561.57"
18-Apr-19,"1,565.75","1,567.09","1,569.20","1,556.11"
22-Apr-19,"1,560.04","1,565.22","1,565.22","1,554.46"
23-Apr-19,"1,585.09","1,560.53","1,587.58","1,560.53"
24-Apr-19,"1,588.13","1,585.11","1,594.03","1,583.36"
25-Apr-19,"1,575.61","1,587.05","1,587.05","1,565.46"
26-Apr-19,"1,591.82","1,575.66","1,592.21","1,574.06"
29-Apr-19,"1,598.36","1,591.93","1,603.08","1,591.93"
30-Apr-19,"1,591.21","1,598.55","1,600.29","1,580.90"
1-May-19,"1,576.38","1,593.48","1,595.85","1,576.13"
2-May-19,"1,582.65","1,576.00","1,587.92","1,566.46"
3-May-19,"1,614.02","1,584.01","1,614.02","1,584.01"
6-May-19,"1,614.98","1,611.68","1,618.37","1,588.84"
7-May-19,"1,582.31","1,611.46","1,611.46","1,571.49"
8-May-19,"1,574.97","1,581.59","1,587.35","1,574.85"
9-May-19,"1,570.06","1,573.34","1,573.34","1,546.85"
10-May-19,"1,572.99","1,570.00","1,575.08","1,546.14"
13-May-19,"1,523.00","1,571.51","1,571.51","1,520.28"
14-May-19,"1,543.06","1,523.81","1,547.84","1,523.81"
15-May-19,"1,548.27","1,541.55","1,550.02","1,529.44"
16-May-19,"1,557.24","1,548.27","1,567.17","1,548.27"
17-May-19,"1,535.76","1,555.02","1,557.55","1,534.69"
20-May-19,"1,524.96","1,530.25","1,533.36","1,521.63"
21-May-19,"1,545.25","1,529.82","1,545.98","1,529.82"
22-May-19,"1,531.63","1,542.58","1,542.58","1,528.36"
23-May-19,"1,501.38","1,525.07","1,525.07","1,493.48"
24-May-19,"1,514.11","1,505.88","1,516.66","1,505.76"
28-May-19,"1,504.02","1,514.99","1,520.22","1,503.57"
29-May-19,"1,489.95","1,503.53","1,503.53","1,481.42"
30-May-19,"1,485.53","1,491.85","1,500.63","1,477.99"
31-May-19,"1,465.49","1,478.53","1,478.53","1,461.47"
3-Jun-19,"1,469.98","1,465.88","1,476.85","1,460.49"
4-Jun-19,"1,508.56","1,475.32","1,508.65","1,475.32"
5-Jun-19,"1,506.79","1,510.10","1,514.25","1,494.08"
6-Jun-19,"1,503.54","1,506.35","1,508.54","1,490.77"
7-Jun-19,"1,514.39","1,504.68","1,518.92","1,504.68"
10-Jun-19,"1,523.56","1,516.62","1,535.64","1,516.62"
11-Jun-19,"1,519.11","1,525.03","1,536.16","1,513.21"
12-Jun-19,"1,519.79","1,518.64","1,522.00","1,512.40"
13-Jun-19,"1,535.80","1,520.52","1,536.02","1,520.52"
14-Jun-19,"1,522.50","1,535.32","1,535.32","1,522.42"
17-Jun-19,"1,532.75","1,523.25","1,538.58","1,523.25"
18-Jun-19,"1,550.23","1,532.87","1,560.18","1,532.87"
19-Jun-19,"1,555.58","1,550.46","1,556.45","1,547.59"
20-Jun-19,"1,563.49","1,560.31","1,570.74","1,556.08"
21-Jun-19,"1,549.63","1,561.88","1,561.88","1,546.13"
24-Jun-19,"1,530.08","1,550.10","1,551.65","1,530.08"
25-Jun-19,"1,521.04","1,530.99","1,533.24","1,520.50"
26-Jun-19,"1,517.78","1,523.26","1,530.13","1,517.78"
27-Jun-19,"1,546.55","1,518.88","1,546.55","1,518.88"
28-Jun-19,"1,566.57","1,548.12","1,568.60","1,548.12"
1-Jul-19,"1,569.66","1,574.65","1,586.77","1,562.78"
2-Jul-19,"1,560.54","1,569.53","1,569.53","1,552.94"
3-Jul-19,"1,572.12","1,562.19","1,572.12","1,562.19"
5-Jul-19,"1,575.62","1,571.11","1,575.79","1,559.58"
8-Jul-19,"1,561.39","1,574.23","1,574.23","1,559.02"
9-Jul-19,"1,562.59","1,559.01","1,562.73","1,554.12"
10-Jul-19,"1,565.05","1,564.65","1,572.82","1,558.80"
11-Jul-19,"1,557.92","1,565.46","1,567.95","1,552.40"
12-Jul-19,"1,570.00","1,558.65","1,574.48","1,558.65"
15-Jul-19,"1,561.82","1,570.73","1,573.88","1,558.78"
16-Jul-19,"1,562.00","1,561.49","1,569.62","1,558.24"
17-Jul-19,"1,550.78","1,561.75","1,561.75","1,547.76"
18-Jul-19,"1,555.62","1,550.32","1,557.40","1,546.02"
19-Jul-19,"1,547.90","1,554.92","1,561.56","1,547.64"
22-Jul-19,"1,544.78","1,549.73","1,554.29","1,543.56"
23-Jul-19,"1,554.96","1,546.12","1,555.20","1,544.76"
24-Jul-19,"1,580.90","1,554.09","1,581.02","1,551.97"
