date,stoxxopen,stoxxclose,stoxxhigh,stoxxlow
17-Sep-12,2585.36,2583.57,2589.37,2577.75
18-Sep-12,2573.38,2553.4,2573.38,2541.74
19-Sep-12,2562.01,2567.67,2572.64,2546.16
20-Sep-12,2550.8,2553.03,2558.09,2535.77
21-Sep-12,2560.56,2577.08,2580.66,2552.98
24-Sep-12,2565.66,2557.89,2566.19,2545.77
25-Sep-12,2555.28,2568.48,2573.5,2544.21
26-Sep-12,2552.58,2498.52,2552.58,2496.38
27-Sep-12,2510.47,2506.06,2518.3,2497.23
28-Sep-12,2515.48,2454.26,2522.79,2454.26
1-Oct-12,2451.29,2498.81,2502.51,2450.32
2-Oct-12,2485.94,2493.59,2519.99,2473.8
3-Oct-12,2485.1,2492.48,2501.62,2476.76
4-Oct-12,2499.03,2485.75,2512.5,2479.95
5-Oct-12,2492.3,2531.21,2534.26,2492.3
8-Oct-12,2517.52,2496.09,2517.52,2494.96
9-Oct-12,2502.26,2472.23,2506.18,2468.5
10-Oct-12,2465.49,2456.54,2472.53,2455.95
11-Oct-12,2449.62,2487.08,2494.84,2440.58
12-Oct-12,2482.66,2469.09,2493.31,2469.09
15-Oct-12,2468.83,2485.12,2500.53,2468.83
16-Oct-12,2498.55,2547.9,2547.9,2498.55
17-Oct-12,2553.3,2569.83,2571.62,2548.26
18-Oct-12,2568.48,2574.19,2579.81,2555.35
19-Oct-12,2570.3,2542.24,2572.04,2536.56
22-Oct-12,2542.8,2531.1,2555.4,2525.44
23-Oct-12,2531.61,2477.92,2534.85,2467.38
24-Oct-12,2484.16,2490.58,2498.6,2461.65
25-Oct-12,2491.22,2483.43,2511.25,2481.89
26-Oct-12,2474.22,2496.1,2505.25,2460.48
29-Oct-12,2488.42,2478.84,2488.42,2467.81
30-Oct-12,2481.85,2515.99,2517.21,2481.85
31-Oct-12,2515.83,2503.64,2539.65,2503.64
1-Nov-12,2500.31,2533.87,2541.87,2495.9
2-Nov-12,2535.08,2547.15,2557.03,2523
5-Nov-12,2534.41,2517.67,2534.41,2515.16
6-Nov-12,2520.41,2535.94,2537.25,2515.94
7-Nov-12,2546.68,2479.1,2560.11,2479.04
8-Nov-12,2488.2,2479.13,2502.95,2472.77
9-Nov-12,2480.8,2479.82,2487.53,2441.88
12-Nov-12,2480.5,2473.52,2485.38,2466.35
13-Nov-12,2464.37,2493.14,2495.88,2448.12
14-Nov-12,2489.32,2472.84,2500.29,2467.07
15-Nov-12,2461.63,2461.77,2473.23,2454.82
16-Nov-12,2461.13,2427.32,2466.31,2427.32
19-Nov-12,2443.54,2495.21,2497.56,2443.54
20-Nov-12,2488.4,2509.62,2511.87,2482.11
21-Nov-12,2503.57,2519.68,2523.54,2495.05
22-Nov-12,2525.15,2535.09,2536.85,2523.29
23-Nov-12,2539.03,2557.03,2557.03,2523.86
26-Nov-12,2550.86,2542.52,2553.18,2537.99
27-Nov-12,2550.78,2543.45,2563.72,2534.69
28-Nov-12,2536.81,2546.84,2549.12,2522.07
29-Nov-12,2559.45,2581.69,2582.18,2559.45
30-Nov-12,2580.98,2575.25,2592.43,2575.25
3-Dec-12,2580.9,2582.36,2608.41,2579.18
4-Dec-12,2581.18,2590.83,2602.32,2577.69
5-Dec-12,2600.7,2592.09,2610.39,2581.55
6-Dec-12,2598.11,2603.41,2617.83,2590.51
7-Dec-12,2607.33,2601.37,2615.76,2591.63
10-Dec-12,2591.88,2596.02,2596.71,2567.15
11-Dec-12,2598.5,2624.03,2625.38,2593.39
12-Dec-12,2624.01,2630.34,2633.58,2620.43
13-Dec-12,2633.56,2627.66,2638.64,2621.18
14-Dec-12,2628.06,2630.54,2635.65,2622.37
17-Dec-12,2627.72,2628.01,2632.93,2611.89
18-Dec-12,2634,2643.5,2647.3,2632.51
19-Dec-12,2648.75,2654.69,2661.25,2645.41
20-Dec-12,2650.03,2658.3,2661.92,2643.88
21-Dec-12,2649.95,2651.09,2653.56,2634.87
27-Dec-12,2650.91,2659.95,2668.23,2648.29
28-Dec-12,2660.89,2626.85,2664.37,2626.41
2-Jan-13,2659.79,2711.25,2711.25,2659.79
3-Jan-13,2705.8,2701.22,2705.8,2689.3
4-Jan-13,2696.94,2709.35,2711.02,2690.11
7-Jan-13,2712.25,2695.56,2714.18,2691.04
8-Jan-13,2690.91,2691.45,2710.2,2684.9
9-Jan-13,2697.51,2706.39,2710.49,2691
10-Jan-13,2705.6,2708.27,2725.38,2693.93
11-Jan-13,2712.78,2717.79,2719.99,2702.72
14-Jan-13,2725.41,2715.16,2735.36,2707.36
15-Jan-13,2709.91,2701.59,2715.95,2690.24
16-Jan-13,2699.21,2702.54,2704.8,2685.27
17-Jan-13,2699.47,2718.93,2727.04,2697.06
18-Jan-13,2723.88,2709.59,2731.04,2707.35
21-Jan-13,2715,2726.63,2726.63,2712.99
22-Jan-13,2724.44,2716.7,2727.42,2697.32
23-Jan-13,2720.06,2708.28,2724.35,2703.49
24-Jan-13,2707.85,2722.96,2724.67,2692.15
25-Jan-13,2721.5,2744.18,2748.13,2716.09
28-Jan-13,2745.96,2744.5,2753.93,2741.74
29-Jan-13,2744.79,2749.27,2750.89,2731.02
30-Jan-13,2750.61,2732.12,2754.8,2724.85
31-Jan-13,2728.94,2702.98,2730.51,2702.98
1-Feb-13,2706.22,2710.08,2718.56,2696.64
4-Feb-13,2712.67,2625.17,2712.67,2625.17
5-Feb-13,2622.83,2651.21,2660.5,2622.65
6-Feb-13,2649.51,2617.35,2658.47,2604.63
7-Feb-13,2617.93,2597.92,2639.74,2597.49
8-Feb-13,2603.1,2630.3,2631.82,2598.29
11-Feb-13,2631.38,2622.61,2641.58,2613.39
12-Feb-13,2619.77,2648.83,2648.83,2613.26
13-Feb-13,2651.26,2656.86,2666.65,2641.63
14-Feb-13,2655.84,2635.35,2666.25,2625.91
15-Feb-13,2634.24,2615.26,2642.95,2615.26
18-Feb-13,2610.81,2616.65,2618.27,2597.65
19-Feb-13,2612.65,2662.37,2664.5,2611.01
20-Feb-13,2662.24,2640.35,2670.69,2634.39
21-Feb-13,2629.62,2579.76,2629.62,2579.68
22-Feb-13,2590.02,2630.05,2630.46,2590.02
25-Feb-13,2642.81,2651.86,2699.95,2633.95
26-Feb-13,2619.89,2570.52,2619.89,2566.87
27-Feb-13,2580.04,2611.89,2612,2563.64
28-Feb-13,2619.01,2633.55,2637.7,2609.23
1-Mar-13,2627.93,2616.75,2638.32,2589.84
4-Mar-13,2607.97,2619.78,2628.67,2595.35
5-Mar-13,2635.34,2683.02,2685.85,2635.34
6-Mar-13,2683.24,2679.89,2704.01,2679.03
7-Mar-13,2684.7,2690.85,2700.84,2683.4
8-Mar-13,2699.3,2728.78,2733.86,2699.3
11-Mar-13,2723.74,2718.71,2723.74,2706.32
12-Mar-13,2712.93,2711.85,2724.63,2702.51
13-Mar-13,2709.65,2704.73,2710.13,2693.6
14-Mar-13,2718.14,2744.7,2744.7,2718.14
15-Mar-13,2745.04,2725.72,2746.02,2714.76
18-Mar-13,2695.62,2705.47,2709.32,2663.2
19-Mar-13,2698.84,2671.96,2701.29,2660.43
20-Mar-13,2686.83,2708.9,2712.8,2684.22
21-Mar-13,2705.57,2683.92,2706.27,2667.8
22-Mar-13,2680.96,2681.67,2702.14,2662.89
25-Mar-13,2700.96,2649.28,2726.01,2642.02
26-Mar-13,2652.59,2641.12,2661.26,2632.46
27-Mar-13,2647.65,2612.46,2653.85,2590.03
28-Mar-13,2613.2,2624.02,2641.58,2602.63
2-Apr-13,2622.24,2679.8,2680.34,2622.24
3-Apr-13,2669.63,2639.01,2676.9,2637.23
4-Apr-13,2645.02,2621.43,2670.42,2616.44
5-Apr-13,2622.72,2585.28,2634.94,2566.74
8-Apr-13,2591.84,2589.25,2604.93,2586.47
9-Apr-13,2602.79,2595.13,2614.16,2584.5
10-Apr-13,2603.61,2661.62,2666.79,2602.77
11-Apr-13,2659.84,2674.33,2681.95,2650.4
12-Apr-13,2669.58,2633.47,2669.58,2627.07
15-Apr-13,2633.38,2624.71,2647.53,2603.41
16-Apr-13,2615.27,2609.3,2634.01,2600.32
17-Apr-13,2619.38,2553.49,2626.32,2543.07
18-Apr-13,2561.06,2555.5,2580.43,2542.1
19-Apr-13,2565.89,2575.16,2588.36,2560.92
22-Apr-13,2584.65,2583.62,2602.57,2569.9
23-Apr-13,2585.56,2662.88,2662.88,2585.07
24-Apr-13,2664.15,2702.05,2706.82,2662.22
25-Apr-13,2695.52,2704.41,2709.57,2686.01
26-Apr-13,2689.87,2683.43,2692.78,2670.34
29-Apr-13,2690.07,2717.38,2718.91,2689
30-Apr-13,2722.6,2712,2735.53,2704.41
2-May-13,2702.68,2718.9,2745.38,2688.59
3-May-13,2724.14,2763.68,2764.17,2710.52
6-May-13,2762,2750.52,2762,2746.47
7-May-13,2756.17,2769.08,2777.96,2750.67
8-May-13,2767.77,2784.62,2784.99,2761.65
9-May-13,2773.62,2773.16,2780.81,2760.16
10-May-13,2775.75,2785.24,2805.3,2773.59
13-May-13,2783.7,2777.39,2791.81,2764.75
14-May-13,2780.63,2795.63,2795.63,2760.93
15-May-13,2790.63,2809.58,2809.83,2782.83
16-May-13,2805.07,2806.7,2815.77,2794.19
17-May-13,2803.64,2817.99,2825.44,2791.83
20-May-13,2822.55,2824.5,2826.3,2803.01
21-May-13,2817.13,2821.65,2823.12,2797.61
22-May-13,2821.4,2835.01,2840.57,2805.65
23-May-13,2802.09,2776.78,2802.09,2757.29
24-May-13,2784.95,2764.29,2793.92,2752.09
27-May-13,2774.77,2795,2795.07,2774.77
28-May-13,2801.23,2835.87,2851.48,2801.23
29-May-13,2819.69,2786.54,2820.7,2783.71
30-May-13,2782.66,2799.2,2812.97,2778.91
31-May-13,2799.21,2769.64,2799.21,2760.19
3-Jun-13,2757.65,2747.74,2788.22,2728.89
4-Jun-13,2760.82,2755.7,2779.15,2751.13
5-Jun-13,2741.56,2709.33,2753.29,2709.33
6-Jun-13,2709.5,2676.21,2729.41,2676.21
7-Jun-13,2680.82,2724.08,2733.96,2664.07
10-Jun-13,2719.18,2719.4,2734.29,2708.72
11-Jun-13,2707.13,2683.2,2707.13,2656
12-Jun-13,2681.38,2666.52,2701.22,2663.89
13-Jun-13,2647.66,2661.71,2666.49,2617.48
14-Jun-13,2670.61,2667.32,2687.19,2660.98
17-Jun-13,2673.63,2702.69,2718.03,2673.63
18-Jun-13,2691.83,2700.93,2709.99,2686.21
19-Jun-13,2702.86,2683.98,2709.41,2678.03
20-Jun-13,2651.89,2586.45,2651.89,2582.14
21-Jun-13,2595.66,2549.48,2613.13,2549.48
24-Jun-13,2549.48,2511.83,2556.28,2494.54
25-Jun-13,2532.51,2543.37,2554.77,2526.78
26-Jun-13,2545.68,2602.81,2607.55,2536.7
27-Jun-13,2602.05,2619.86,2633.58,2587.81
28-Jun-13,2626.23,2602.59,2635.9,2591.12
1-Jul-13,2619.36,2622.62,2637.64,2590.92
2-Jul-13,2626.46,2603.2,2627.4,2595.56
3-Jul-13,2586.67,2570.76,2586.67,2539.15
4-Jul-13,2588.51,2646.54,2648.31,2581.69
5-Jul-13,2649.04,2596.01,2660.19,2596.01
8-Jul-13,2612.05,2650.85,2664.92,2612.05
9-Jul-13,2660.51,2664.14,2675.27,2654.51
10-Jul-13,2661.22,2659.71,2670.12,2639.55
11-Jul-13,2679.87,2681.32,2695.45,2671.69
12-Jul-13,2688.39,2674.87,2697.45,2666.34
15-Jul-13,2678.83,2686.69,2697.79,2675.23
16-Jul-13,2690.17,2665.61,2692.14,2662.81
17-Jul-13,2669.81,2681.88,2690.09,2645.61
18-Jul-13,2677.01,2717.99,2719.03,2672.33
19-Jul-13,2711.2,2716.17,2716.91,2698.06
22-Jul-13,2718.78,2725.4,2734.2,2712.31
23-Jul-13,2728.8,2722.9,2742.16,2722.47
24-Jul-13,2727.86,2752.25,2759.5,2727.86
25-Jul-13,2753.31,2740.29,2753.33,2719.16
26-Jul-13,2750.48,2741.96,2766.65,2733.69
29-Jul-13,2754.04,2741.73,2762.71,2736.83
30-Jul-13,2750.27,2759.21,2764.36,2743.3
31-Jul-13,2749.67,2768.15,2773.6,2747.71
1-Aug-13,2774.12,2808.64,2809.15,2774.12
2-Aug-13,2816.14,2811,2819.14,2796.53
5-Aug-13,2815.26,2809.08,2821.39,2800.53
6-Aug-13,2809.18,2790.78,2820.62,2777.16
7-Aug-13,2784.81,2794.44,2798.39,2775.19
8-Aug-13,2797.35,2816.88,2819.88,2792.62
9-Aug-13,2821.54,2825.62,2834.57,2806.05
12-Aug-13,2826.12,2827.15,2832.83,2802.41
13-Aug-13,2832.57,2841.61,2845.13,2828.96
14-Aug-13,2844.77,2852.08,2855.89,2835.59
15-Aug-13,2849.36,2835.86,2849.36,2810.5
16-Aug-13,2834.31,2854.27,2855.03,2824.9
19-Aug-13,2853.81,2823.35,2854.35,2821.44
20-Aug-13,2813.95,2787.98,2813.95,2770.18
21-Aug-13,2794.39,2774.58,2797.68,2773.06
22-Aug-13,2775.62,2812.32,2821.59,2775.62
23-Aug-13,2811.3,2826.05,2828.97,2794.2
26-Aug-13,2825.46,2821.45,2827.32,2803.84
27-Aug-13,2809.15,2749.27,2818.69,2749.27
28-Aug-13,2743.54,2742.61,2754.27,2720.57
29-Aug-13,2750.72,2758.31,2760.12,2732.88
30-Aug-13,2758.07,2721.37,2758.28,2721.37
2-Sep-13,2741.08,2774.09,2780.74,2741.08
3-Sep-13,2774.64,2753.35,2778.32,2735.69
4-Sep-13,2758.79,2758.29,2764.84,2725.56
5-Sep-13,2761.9,2774.2,2777.88,2748.56
6-Sep-13,2770.36,2803.42,2803.83,2762.2
9-Sep-13,2801.63,2798.31,2804.77,2787.74
10-Sep-13,2816.13,2851.4,2853.04,2816.13
11-Sep-13,2847.47,2863.44,2863.95,2845.29
12-Sep-13,2862.76,2862.07,2870.18,2849.9
13-Sep-13,2856.58,2867.11,2869.52,2849.51
16-Sep-13,2882.12,2894.64,2901.43,2882.12
17-Sep-13,2890.49,2890.95,2896.07,2878.1
18-Sep-13,2893.76,2908.92,2909.42,2888.36
19-Sep-13,2930.92,2936.2,2955.47,2922.65
20-Sep-13,2931.1,2927.19,2944.12,2925.5
23-Sep-13,2928.8,2906.35,2936.09,2897.43
24-Sep-13,2907.79,2922.93,2925.49,2906.68
25-Sep-13,2918.81,2927.35,2929.15,2907.42
26-Sep-13,2930.19,2922.99,2934.22,2909.55
27-Sep-13,2926.11,2919.34,2933.05,2904.81
30-Sep-13,2899.41,2893.15,2899.41,2877.87
1-Oct-13,2893.66,2933.02,2933.02,2893.66
2-Oct-13,2923.54,2918.31,2930.58,2902.03
3-Oct-13,2919.88,2902.12,2926.72,2899.45
4-Oct-13,2902.26,2928.31,2934.9,2898.3
7-Oct-13,2917.07,2923.04,2925.08,2891.39
8-Oct-13,2920.87,2903.35,2929.86,2902.7
9-Oct-13,2899.03,2904.73,2923.18,2895.67
10-Oct-13,2918.98,2969.41,2971.15,2918.98
11-Oct-13,2974.86,2974.28,2977.31,2964.81
14-Oct-13,2963.48,2977.69,2977.69,2957.7
15-Oct-13,2985.1,3004.56,3007.94,2984.45
16-Oct-13,2993.74,3015.4,3018.49,2989.2
17-Oct-13,3009.55,3010.39,3011.31,2988.36
18-Oct-13,3020.45,3033.31,3033.31,3009.66
21-Oct-13,3030.06,3028.65,3033.27,3019.64
22-Oct-13,3023.2,3045.77,3056.87,3021.41
23-Oct-13,3034.8,3017.16,3034.8,3010.55
24-Oct-13,3024.69,3038.96,3038.96,3022.28
25-Oct-13,3027.84,3034.5,3043.84,3021.01
28-Oct-13,3041.16,3022.04,3045.14,3009.8
29-Oct-13,3019.65,3050.64,3050.74,3017.73
30-Oct-13,3049.09,3040.69,3073.88,3035.02
31-Oct-13,3034.93,3067.95,3067.97,3030.48
1-Nov-13,3068.73,3052.14,3074.44,3047.53
4-Nov-13,3058.29,3061.18,3067.92,3054.75
5-Nov-13,3066.59,3035.92,3067.97,3021.41
6-Nov-13,3041.24,3056.4,3065.1,3041.24
7-Nov-13,3052.43,3042.98,3106.64,3035.37
8-Nov-13,3028.36,3034.91,3038.42,2999.25
11-Nov-13,3038.65,3052.83,3056.6,3027.84
12-Nov-13,3051.92,3034.68,3060.64,3034.68
13-Nov-13,3026.94,3021.17,3036.97,3000.35
14-Nov-13,3040.97,3053.69,3056.03,3029.74
15-Nov-13,3053.22,3054.53,3060.74,3042.62
18-Nov-13,3051.17,3081.3,3091.04,3042.81
19-Nov-13,3070.05,3049.17,3070.05,3048
20-Nov-13,3044.98,3047.32,3064.55,3033.63
21-Nov-13,3031.86,3044.34,3050.98,3016.67
22-Nov-13,3048.76,3055.98,3059.99,3035.73
25-Nov-13,3065.7,3072.75,3077.99,3064.73
26-Nov-13,3069.61,3062.62,3076.26,3061.95
27-Nov-13,3066.6,3082.65,3088.75,3064.93
28-Nov-13,3081.56,3092.42,3098.63,3081.56
29-Nov-13,3091.03,3086.64,3097.94,3086.64
2-Dec-13,3089.39,3077.23,3094.54,3070.94
3-Dec-13,3074.79,3013.88,3075.56,3013.88
4-Dec-13,3020.28,2991.76,3025.92,2971.15
5-Dec-13,2985.41,2953.17,2998.17,2953.17
6-Dec-13,2960.09,2979.94,2985.09,2940.9
9-Dec-13,2987.3,2988.67,2993.41,2973.52
10-Dec-13,2985,2960.86,2999.28,2959.28
11-Dec-13,2960.45,2947.31,2978.55,2944.76
12-Dec-13,2934.9,2928.12,2945.39,2920.12
13-Dec-13,2927.14,2921.92,2942.27,2916.7
16-Dec-13,2919.95,2978.77,2983.98,2919.14
17-Dec-13,2969.19,2941.76,2969.19,2941.76
18-Dec-13,2954.66,2975.09,2975.09,2949.49
19-Dec-13,2989.91,3031.05,3033.6,2989.91
20-Dec-13,3033.52,3049.35,3053.3,3029.54
23-Dec-13,3054.85,3070.91,3070.91,3047.68
27-Dec-13,3086.77,3111.37,3111.37,3086.77
30-Dec-13,3112.98,3100.93,3116.23,3097.76
2-Jan-14,3116.34,3059.93,3127.12,3058.63
3-Jan-14,3064.95,3074.43,3080.35,3055.13
6-Jan-14,3070.14,3069.16,3087.65,3065.29
7-Jan-14,3071.01,3110.96,3113.03,3064.83
8-Jan-14,3113.97,3110.66,3121.21,3100.53
9-Jan-14,3110.85,3090.26,3131.18,3082.08
10-Jan-14,3097.72,3104.15,3122.55,3092.98
13-Jan-14,3112.86,3111.94,3117.06,3101.38
14-Jan-14,3093.81,3119.53,3119.53,3072.86
15-Jan-14,3123.58,3168.76,3168.76,3123.58
16-Jan-14,3169.09,3150.2,3170.03,3146.98
17-Jan-14,3150.7,3154.1,3167.43,3141.82
20-Jan-14,3152.24,3153.17,3155.94,3138.28
21-Jan-14,3159.22,3153.08,3176.99,3149.18
22-Jan-14,3159.98,3151.27,3171.26,3138.9
23-Jan-14,3147.79,3117.08,3160.16,3107.7
24-Jan-14,3115.95,3028.2,3123.55,3023.71
27-Jan-14,3032.15,3014.62,3041.19,3006.74
28-Jan-14,3024.8,3038.6,3047.75,3017.82
29-Jan-14,3054.64,3011.45,3076.96,2974.25
30-Jan-14,3011.31,3027.3,3041.05,2985.7
31-Jan-14,3023.86,3013.96,3026.84,2963.23
3-Feb-14,3012.25,2963.96,3026.9,2961.34
4-Feb-14,2957.72,2962.49,2976.12,2944.13
5-Feb-14,2956.11,2962.51,2976.36,2947.62
6-Feb-14,2968.63,3010.79,3017.85,2965.71
7-Feb-14,3013.63,3038.49,3039.98,2996.26
10-Feb-14,3049.35,3032.53,3049.96,3026.67
11-Feb-14,3039.08,3077.08,3077.08,3039.08
12-Feb-14,3084.26,3094.89,3109.26,3081.74
13-Feb-14,3088.58,3097.95,3099.36,3063.16
14-Feb-14,3100.8,3119.06,3123.66,3094.42
17-Feb-14,3121.04,3118.91,3130.06,3112.53
18-Feb-14,3122.36,3117.44,3124.83,3096.27
19-Feb-14,3112.49,3120.8,3132.47,3096.48
20-Feb-14,3096.03,3121.59,3121.59,3079.46
21-Feb-14,3129.25,3131.67,3134.64,3113.56
24-Feb-14,3130.87,3157.31,3157.31,3120.45
25-Feb-14,3150.05,3157.48,3158.8,3133.98
26-Feb-14,3157.72,3148.19,3162.95,3135.03
27-Feb-14,3147.57,3134.94,3151.16,3105.58
28-Feb-14,3139.21,3149.23,3150.15,3115.03
3-Mar-14,3124.81,3053.99,3124.81,3053.85
4-Mar-14,3081.59,3136.33,3136.51,3081.59
5-Mar-14,3131.54,3135.97,3145.79,3123.98
6-Mar-14,3146.7,3144.53,3158.15,3134.07
7-Mar-14,3144.83,3095.31,3151.24,3094.12
10-Mar-14,3093.62,3092.79,3126.62,3074.4
11-Mar-14,3099.84,3092.55,3117.91,3085.73
12-Mar-14,3080.01,3065.46,3080.58,3043.57
13-Mar-14,3068.66,3019.54,3077.04,3019.54
14-Mar-14,3006.38,3004.64,3015.53,2971.47
17-Mar-14,3003.67,3049.19,3052.86,3001.7
18-Mar-14,3045.8,3073.75,3096.29,3029.12
19-Mar-14,3075.17,3076.36,3089.3,3062.51
20-Mar-14,3058.21,3088.9,3088.9,3040.44
21-Mar-14,3089.09,3096.49,3110.39,3086.26
24-Mar-14,3092.56,3052.91,3098.22,3046.83
25-Mar-14,3059.23,3096.64,3104.71,3059.23
26-Mar-14,3102.97,3130.17,3140.31,3102.97
27-Mar-14,3124.15,3133.75,3137.87,3116.04
28-Mar-14,3140.65,3172.43,3172.43,3140.65
31-Mar-14,3181.35,3161.6,3185.68,3159.75
1-Apr-14,3169.49,3186.34,3194.67,3169.06
2-Apr-14,3188.91,3187.45,3195.14,3182.4
3-Apr-14,3190.64,3206.76,3220.3,3183
4-Apr-14,3209.81,3230.33,3239.14,3205.15
7-Apr-14,3217.83,3185.97,3218.95,3184.06
8-Apr-14,3190.24,3177.66,3192.42,3146.9
9-Apr-14,3179.52,3182.79,3194.62,3174.1
10-Apr-14,3189.62,3152.86,3196.69,3150.47
11-Apr-14,3137.66,3116.54,3138.24,3096.47
14-Apr-14,3108.65,3131.57,3131.57,3083.43
15-Apr-14,3130.15,3091.52,3139.66,3091.19
16-Apr-14,3116.46,3139.26,3139.26,3113.47
17-Apr-14,3140.12,3155.81,3156.64,3121.82
22-Apr-14,3161.69,3199.69,3201.25,3157.4
23-Apr-14,3197.39,3175.97,3198.6,3175.22
24-Apr-14,3188.38,3189.81,3206.8,3150.79
25-Apr-14,3179.34,3147.4,3179.34,3137.21
28-Apr-14,3155.32,3165.84,3177.94,3151.72
29-Apr-14,3168.6,3208.68,3212.51,3168.6
30-Apr-14,3201.12,3198.39,3204.76,3186.96
2-May-14,3194.01,3177.89,3199.45,3171.74
5-May-14,3171.18,3171.29,3173.51,3129.7
6-May-14,3176.29,3149.79,3183.49,3141.82
7-May-14,3137.35,3159.67,3167.86,3129.08
8-May-14,3165.72,3204.3,3204.3,3153.03
9-May-14,3199.22,3184.09,3199.22,3174.12
12-May-14,3184.44,3206.97,3211.32,3181.59
13-May-14,3211.19,3211.78,3218.36,3202.21
14-May-14,3213.12,3210.42,3213.46,3199.39
15-May-14,3211.24,3163.22,3224.29,3159.15
16-May-14,3158.33,3172.72,3175.25,3142.85
19-May-14,3169.26,3169.9,3174.57,3134.76
20-May-14,3166.87,3163.93,3175.8,3155.63
21-May-14,3156.91,3187.08,3190.23,3143.56
22-May-14,3189.03,3187.63,3192.57,3171.77
23-May-14,3189.08,3203.28,3205.01,3178.56
26-May-14,3211.26,3240.39,3240.39,3211.26
27-May-14,3235.87,3244.28,3249.69,3230.58
28-May-14,3242.16,3246.24,3246.24,3233.37
29-May-14,3245.54,3244.66,3250.34,3235.87
30-May-14,3238.97,3244.6,3249.05,3233.86
2-Jun-14,3247.54,3247.8,3256,3236.53
3-Jun-14,3247.27,3241.04,3251.64,3233.08
4-Jun-14,3236.02,3237.93,3243,3217.87
5-Jun-14,3239.64,3267.05,3291.89,3227.85
6-Jun-14,3267.05,3294.28,3297.51,3262.76
9-Jun-14,3296.78,3305.26,3305.26,3289.19
10-Jun-14,3305.17,3313.8,3314.67,3298.47
11-Jun-14,3311.02,3289.09,3311.02,3285.15
12-Jun-14,3289.57,3284.28,3299.32,3277.36
13-Jun-14,3282,3282.84,3291.5,3254.53
16-Jun-14,3276.33,3261.42,3278.6,3259.82
17-Jun-14,3268.56,3275.33,3284.73,3256.2
18-Jun-14,3278.2,3279.2,3289.09,3275.83
19-Jun-14,3299.81,3314.8,3325.5,3299.81
20-Jun-14,3311.87,3302.36,3324.2,3302.36
23-Jun-14,3301.18,3282.58,3302.9,3270.11
24-Jun-14,3289.07,3284.81,3294.69,3275.79
25-Jun-14,3272.49,3252.31,3274.92,3243.25
26-Jun-14,3255.69,3233.19,3261.38,3215.72
27-Jun-14,3237.16,3227.85,3248.93,3221.04
30-Jun-14,3230.28,3228.24,3247.34,3211.5
1-Jul-14,3234.74,3258.71,3258.93,3234.3
2-Jul-14,3257.88,3252.25,3265.69,3243.04
3-Jul-14,3251.63,3289.75,3289.82,3246.38
4-Jul-14,3286.07,3270.47,3286.07,3270.47
7-Jul-14,3264.21,3230.92,3269.32,3230.92
8-Jul-14,3236.4,3184.38,3239.82,3184.38
9-Jul-14,3189.94,3203.1,3206.47,3185.2
10-Jul-14,3201.72,3150.59,3201.72,3132.87
11-Jul-14,3157.35,3157.05,3174.16,3143.95
14-Jul-14,3161.4,3185.86,3190.47,3161.4
15-Jul-14,3180.5,3153.75,3183.85,3150.56
16-Jul-14,3164.24,3202.94,3203.48,3164.24
17-Jul-14,3190.23,3157.82,3193.42,3155.37
18-Jul-14,3149.18,3164.21,3164.21,3132.12
21-Jul-14,3165.02,3137.06,3165.02,3130.84
22-Jul-14,3147.47,3189.22,3191.54,3147.47
23-Jul-14,3183.19,3193.13,3209.5,3178.41
24-Jul-14,3190.22,3220.07,3223.88,3170.04
25-Jul-14,3213.23,3174.99,3220.49,3165.77
28-Jul-14,3183.03,3171.55,3189.44,3147.85
29-Jul-14,3176.1,3190.54,3206.06,3163.69
30-Jul-14,3184.79,3169.23,3210.67,3163.63
31-Jul-14,3174.4,3115.51,3178.76,3109.26
1-Aug-14,3118.83,3072.57,3118.83,3064.6
4-Aug-14,3082.59,3070.46,3094.91,3061.85
5-Aug-14,3080.8,3072.2,3095.13,3061.28
6-Aug-14,3062.21,3050.37,3062.21,3018.26
7-Aug-14,3049.41,3012.88,3060.37,3008.33
8-Aug-14,3001.42,3006.83,3025.66,2977.52
11-Aug-14,3019.44,3047.56,3053.52,3019.44
12-Aug-14,3042.79,3023.77,3051.24,3017.64
13-Aug-14,3032.35,3056.17,3062.24,3032.35
14-Aug-14,3048.67,3058.16,3072.27,3032.05
15-Aug-14,3063.28,3033.52,3093.74,3028.61
18-Aug-14,3056.65,3073.45,3081.71,3056.65
19-Aug-14,3079.12,3091.11,3095.17,3079.12
20-Aug-14,3086.31,3083.5,3092.15,3065.16
21-Aug-14,3085.71,3124.56,3124.56,3075.57
22-Aug-14,3123.9,3098.5,3127.8,3084.02
25-Aug-14,3123.56,3165.47,3165.47,3123.56
26-Aug-14,3160.37,3197.54,3198.39,3151.78
27-Aug-14,3194.06,3194.45,3202.85,3182.48
28-Aug-14,3190.85,3164.44,3191.46,3154.72
29-Aug-14,3171.7,3172.63,3186.16,3139.1
1-Sep-14,3175.56,3175.05,3182,3158.27
2-Sep-14,3180.89,3180.29,3198.77,3174.88
3-Sep-14,3190.74,3218.84,3233.99,3190.74
4-Sep-14,3209.1,3277.25,3286.59,3201.44
5-Sep-14,3275.66,3275.25,3284.83,3258.59
8-Sep-14,3267.54,3267.54,3267.54,3267.54
9-Sep-14,3245.43,3245.43,3245.43,3245.43
10-Sep-14,3241.34,3244.16,3248.02,3225.68
11-Sep-14,3252.39,3237.76,3255.12,3216.27
